LineNo,UTC_Approx,TimeUS,chan,txp,rxp,rxdp,flags,ss,tf
205881,2023-01-20 11:00:14.774683,736052637,2,58430,819,0,6,0,13
206208,2023-01-20 11:00:15.777226,737055219,2,58514,820,0,6,0,13
206535,2023-01-20 11:00:16.780094,738058042,2,58597,821,0,6,0,13
206863,2023-01-20 11:00:17.765886,739060236,2,58681,822,0,6,0,13
207189,2023-01-20 11:00:18.782995,740062613,2,58764,823,0,6,0,13
207522,2023-01-20 11:00:19.767325,741065285,2,58850,824,0,6,0,13
207851,2023-01-20 11:00:20.769877,742067823,2,58934,825,0,6,0,13
208177,2023-01-20 11:00:21.772446,743070453,2,59017,826,0,6,0,13
208526,2023-01-20 11:00:22.774712,744072678,2,59101,827,0,6,0,13
208853,2023-01-20 11:00:23.777114,745075121,2,59184,828,0,6,0,13
209182,2023-01-20 11:00:24.779717,746077686,2,59268,829,0,6,0,13
209508,2023-01-20 11:00:25.782151,747080120,2,59355,830,0,6,0,13
209836,2023-01-20 11:00:26.784995,748082954,2,59441,831,0,6,0,13
210162,2023-01-20 11:00:27.770364,749085262,2,59527,832,0,6,0,13
210489,2023-01-20 11:00:28.769900,750087649,2,59611,833,0,6,0,13
210817,2023-01-20 11:00:29.772259,751090208,2,59695,834,0,6,0,13
211193,2023-01-20 11:00:30.774664,752092629,2,59779,835,0,6,0,13
211520,2023-01-20 11:00:31.777503,753095462,2,59862,836,0,6,0,13
211846,2023-01-20 11:00:32.779719,754097680,2,59945,837,0,6,0,13
212175,2023-01-20 11:00:33.782197,755100151,2,60029,838,0,6,0,13
212503,2023-01-20 11:00:34.784272,756103021,2,60112,839,0,6,0,13
212830,2023-01-20 11:00:35.789283,757108103,2,60196,840,0,6,0,13
213156,2023-01-20 11:00:36.791780,758110505,2,60279,841,0,6,0,13
213483,2023-01-20 11:00:37.777126,759113025,2,60363,842,0,6,0,13
213809,2023-01-20 11:00:38.777341,760115596,2,60446,843,0,6,0,13
214138,2023-01-20 11:00:39.780309,761118624,2,60531,844,0,6,0,13
214464,2023-01-20 11:00:40.782223,762120554,2,60614,845,0,6,0,13
214792,2023-01-20 11:00:41.784741,763123075,2,60701,846,0,6,0,13
215118,2023-01-20 11:00:42.787227,764125556,2,60784,847,0,6,0,13
215446,2023-01-20 11:00:43.789811,765128134,2,60868,848,0,6,0,13
215774,2023-01-20 11:00:44.792536,766130901,2,60951,849,0,6,0,13
216101,2023-01-20 11:00:45.794731,767133057,2,61035,850,0,6,0,13
216427,2023-01-20 11:00:46.777412,768135566,2,61118,851,0,6,0,13
216804,2023-01-20 11:00:47.780262,769138388,2,61202,852,0,6,0,13
217131,2023-01-20 11:00:48.782207,770140554,2,61285,853,0,6,0,13
217459,2023-01-20 11:00:49.784997,771143339,2,61369,854,0,6,0,13
217788,2023-01-20 11:00:50.787155,772145543,2,61455,855,0,6,0,13
218114,2023-01-20 11:00:51.790122,773148474,2,61538,856,0,6,0,13
218442,2023-01-20 11:00:52.792100,774150495,2,61622,857,0,6,0,13
218769,2023-01-20 11:00:53.794724,775153083,2,61705,858,0,6,0,13
219098,2023-01-20 11:00:54.797529,776155922,2,61789,859,0,6,0,13
219425,2023-01-20 11:00:55.800090,777158444,2,61872,860,0,6,0,13
219750,2023-01-20 11:00:56.782312,778160541,2,61956,861,0,6,0,13
220079,2023-01-20 11:00:57.804226,779162992,2,62039,862,0,6,0,13
220404,2023-01-20 11:00:58.784719,780163092,2,62123,863,0,6,0,13
220735,2023-01-20 11:00:59.787266,781165589,2,62207,864,0,6,0,13
221064,2023-01-20 11:01:00.790151,782168468,2,62291,865,0,6,0,13
221390,2023-01-20 11:01:01.792169,783170489,2,62374,866,0,6,0,13
221741,2023-01-20 11:01:02.794670,784172997,2,62457,867,0,6,0,13
222069,2023-01-20 11:01:03.794748,785173086,2,62541,868,0,6,0,13
222446,2023-01-20 11:01:04.797231,786175562,2,62624,869,0,6,0,13
222775,2023-01-20 11:01:05.800086,787178412,2,62708,870,0,6,0,13
223098,2023-01-20 11:01:06.782578,788180908,2,62791,871,0,6,0,13
223426,2023-01-20 11:01:07.784717,789182977,2,62877,872,0,6,0,13
223751,2023-01-20 11:01:08.784726,790183051,2,62961,873,0,6,0,13
224077,2023-01-20 11:01:09.787229,791185557,2,63045,874,0,6,0,13
224401,2023-01-20 11:01:10.789693,792188012,2,63128,875,0,6,0,13
224727,2023-01-20 11:01:11.792184,793190506,2,63214,876,0,6,0,13
225052,2023-01-20 11:01:12.795002,794193314,2,63297,877,0,6,0,13
225378,2023-01-20 11:01:13.797184,795195503,2,63380,878,0,6,0,13
225707,2023-01-20 11:01:14.800079,796198413,2,63464,879,0,6,0,13
226032,2023-01-20 11:01:15.802133,797200488,2,63547,880,0,6,0,13
226354,2023-01-20 11:01:16.784357,798203024,2,63630,881,0,6,0,13
226680,2023-01-20 11:01:17.789333,799207989,2,63714,882,0,6,0,13
227007,2023-01-20 11:01:18.791848,800210537,2,63801,883,0,6,0,13
227333,2023-01-20 11:01:19.794198,801213024,2,63884,884,0,6,0,13
227657,2023-01-20 11:01:20.796787,802215503,2,63967,885,0,6,0,13
227985,2023-01-20 11:01:21.800138,803218918,2,64052,886,0,6,0,13
228316,2023-01-20 11:01:22.801813,804220515,2,64140,887,0,6,0,13
228641,2023-01-20 11:01:23.804272,805223004,2,64226,888,0,6,0,13
228966,2023-01-20 11:01:24.788535,806225514,2,64309,889,0,6,0,13
229293,2023-01-20 11:01:25.789897,807228029,2,64393,890,0,6,0,13
229619,2023-01-20 11:01:26.792597,808230854,2,64476,891,0,6,0,13
229947,2023-01-20 11:01:27.794636,809233005,2,64560,892,0,6,0,13
230273,2023-01-20 11:01:28.797208,810235522,2,64644,893,0,6,0,13
230604,2023-01-20 11:01:29.800088,811238409,2,64728,894,0,6,0,13
230930,2023-01-20 11:01:30.802158,812240478,2,64811,895,0,6,0,13
231257,2023-01-20 11:01:31.805931,813244256,2,64895,896,0,6,0,13
231631,2023-01-20 11:01:32.807185,814245507,2,64978,897,0,6,0,13
231959,2023-01-20 11:01:33.810111,815248430,2,65062,898,0,6,0,13
232285,2023-01-20 11:01:34.792395,816250537,2,65145,899,0,6,0,13
232611,2023-01-20 11:01:35.794790,817253029,2,65228,900,0,6,0,13
232938,2023-01-20 11:01:36.797683,818255831,2,65312,901,0,6,0,13
233267,2023-01-20 11:01:37.800089,819258434,2,65395,902,0,6,0,13
233595,2023-01-20 11:01:38.802156,820260516,2,65480,903,0,6,0,13
233922,2023-01-20 11:01:39.804696,821263044,2,27,904,0,6,0,13
234252,2023-01-20 11:01:40.807226,822265569,2,111,905,0,6,0,13
234580,2023-01-20 11:01:41.811002,823269348,2,194,906,0,6,0,13
234907,2023-01-20 11:01:42.812148,824270484,2,278,907,0,6,0,13
235257,2023-01-20 11:01:43.814610,825272960,2,361,908,0,6,0,13
235584,2023-01-20 11:01:44.795407,826273030,2,445,909,0,6,0,13
235910,2023-01-20 11:01:45.797185,827275481,2,528,910,0,6,0,13
236239,2023-01-20 11:01:46.800103,828278383,2,612,911,0,6,0,13
236565,2023-01-20 11:01:47.803351,829281665,2,695,912,0,6,0,13
236893,2023-01-20 11:01:48.804695,830283007,2,780,913,0,6,0,13
237270,2023-01-20 11:01:49.807208,831285533,2,863,914,0,6,0,13
237597,2023-01-20 11:01:50.809629,832287996,2,947,915,0,6,0,13
237923,2023-01-20 11:01:51.812196,833290510,2,1030,916,0,6,0,13
238251,2023-01-20 11:01:52.814939,834293292,2,1115,917,0,6,0,13
238580,2023-01-20 11:01:53.817200,835295479,2,1199,918,0,6,0,13
238908,2023-01-20 11:01:54.800098,836298353,2,1282,919,0,6,0,13
239236,2023-01-20 11:01:55.802241,837300465,2,1366,920,0,6,0,13
239561,2023-01-20 11:01:56.804655,838303008,2,1449,921,0,6,0,13
239888,2023-01-20 11:01:57.809682,839307980,2,1533,922,0,6,0,13
240215,2023-01-20 11:01:58.812158,840310517,2,1618,923,0,6,0,13
240544,2023-01-20 11:01:59.814682,841313000,2,1702,924,0,6,0,13
240870,2023-01-20 11:02:00.817177,842315507,2,1790,925,0,6,0,13
241197,2023-01-20 11:02:01.821119,843319450,2,1879,926,0,6,0,13
241523,2023-01-20 11:02:02.822177,844320493,2,1961,927,0,6,0,13
241852,2023-01-20 11:02:03.804442,845323009,2,2052,928,0,6,0,13
242180,2023-01-20 11:02:04.806793,846325506,2,2139,929,0,6,0,13
242556,2023-01-20 11:02:05.809345,847328049,2,2227,930,0,6,0,14
242882,2023-01-20 11:02:06.812940,848331667,2,2310,931,0,6,0,14
243208,2023-01-20 11:02:07.814282,849333016,2,2393,932,0,6,0,14
243536,2023-01-20 11:02:08.816801,850335520,2,2478,933,0,6,0,15
243864,2023-01-20 11:02:09.819324,851338065,2,2561,934,0,6,0,16
244192,2023-01-20 11:02:10.821818,852340567,2,2645,935,0,6,0,17
244517,2023-01-20 11:02:11.824565,853343291,2,2728,936,0,6,0,17
244844,2023-01-20 11:02:12.826774,854345479,2,2812,937,0,6,0,17
245172,2023-01-20 11:02:13.810314,855348446,2,2895,938,0,6,0,17
245501,2023-01-20 11:02:14.812278,856350495,2,2979,939,0,6,0,17
245827,2023-01-20 11:02:15.814858,857353024,2,3062,940,0,6,0,17
246154,2023-01-20 11:02:16.817495,858355831,2,3146,941,0,6,0,17
246480,2023-01-20 11:02:17.819755,859358098,2,3229,942,0,6,0,17
246808,2023-01-20 11:02:18.822259,860360592,2,3314,943,0,6,0,19
247136,2023-01-20 11:02:19.824685,861363022,2,3397,944,0,6,0,19
247465,2023-01-20 11:02:20.827261,862365594,2,3480,945,0,6,0,19
247794,2023-01-20 11:02:21.830086,863368454,2,3564,946,0,6,0,19
248169,2023-01-20 11:02:22.829260,864370472,2,3647,947,0,6,0,19
248523,2023-01-20 11:02:23.814929,865373055,2,3733,948,0,6,0,19
248851,2023-01-20 11:02:24.817153,866375469,2,3816,949,0,6,0,19
249178,2023-01-20 11:02:25.819672,867378077,2,3900,950,0,6,0,19
249505,2023-01-20 11:02:26.822455,868380819,2,3983,951,0,6,0,19
249831,2023-01-20 11:02:27.824584,869382990,2,4067,952,0,6,0,19
250158,2023-01-20 11:02:28.824679,870383051,2,4151,953,0,6,0,19
250487,2023-01-20 11:02:29.827106,871385515,2,4235,954,0,6,0,19
250813,2023-01-20 11:02:30.829635,872388009,2,4318,955,0,6,0,19
251140,2023-01-20 11:02:31.832127,873390503,2,4402,956,0,6,0,19
251466,2023-01-20 11:02:32.815233,874393329,2,4485,957,0,6,0,19
251795,2023-01-20 11:02:33.817284,875395537,2,4569,958,0,6,0,19
252123,2023-01-20 11:02:34.819752,876398079,2,4652,959,0,6,0,19
252449,2023-01-20 11:02:35.822168,877400504,2,4735,960,0,6,0,19
252776,2023-01-20 11:02:36.824682,878403021,2,4819,961,0,6,0,19
253102,2023-01-20 11:02:37.829680,879408020,2,4902,962,0,6,0,19
253479,2023-01-20 11:02:38.832191,880410540,2,4987,963,0,6,0,19
253807,2023-01-20 11:02:39.834674,881413017,2,5070,964,0,6,0,19
254134,2023-01-20 11:02:40.837158,882415498,2,5154,965,0,6,0,19
254460,2023-01-20 11:02:41.836589,883418569,2,5237,966,0,6,0,19
254787,2023-01-20 11:02:42.821185,884419419,2,5321,967,0,6,0,19
255115,2023-01-20 11:02:43.822126,885420458,2,5404,968,0,6,0,19
255444,2023-01-20 11:02:44.824663,886423006,2,5491,969,0,6,0,19
255770,2023-01-20 11:02:45.827179,887425520,2,5574,970,0,6,0,19
256097,2023-01-20 11:02:46.829733,888428062,2,5658,971,0,6,0,19
256423,2023-01-20 11:02:47.832403,889430739,2,5741,972,0,6,0,19
256749,2023-01-20 11:02:48.834656,890432994,2,5825,973,0,6,0,19
257079,2023-01-20 11:02:49.834682,891433021,2,5909,974,0,6,0,19
257405,2023-01-20 11:02:50.837170,892435504,2,5992,975,0,6,0,19
257732,2023-01-20 11:02:51.836103,893438069,2,6076,976,0,6,0,19
258058,2023-01-20 11:02:52.821916,894440487,2,6159,977,0,6,0,19
258386,2023-01-20 11:02:53.824705,895443303,2,6243,978,0,6,0,19
258717,2023-01-20 11:02:54.826873,896445480,2,6328,979,0,6,0,19
259093,2023-01-20 11:02:55.829713,897448444,2,6412,980,0,6,0,19
259419,2023-01-20 11:02:56.831778,898450538,2,6495,981,0,6,0,19
259745,2023-01-20 11:02:57.834330,899453058,2,6579,982,0,6,0,19
260070,2023-01-20 11:02:58.837086,900455850,2,6663,983,0,6,0,19
260400,2023-01-20 11:02:59.839343,901458088,2,6749,984,0,6,0,19
260724,2023-01-20 11:03:00.841800,902460525,2,6832,985,0,6,0,19
261048,2023-01-20 11:03:01.824867,903463024,2,6915,986,0,6,0,19
261376,2023-01-20 11:03:02.827254,904465571,2,6999,987,0,6,0,19
261706,2023-01-20 11:03:03.830117,905468444,2,7085,988,0,6,0,19
262033,2023-01-20 11:03:04.832124,906470492,2,7168,989,0,6,0,19
262380,2023-01-20 11:03:05.834636,907472971,2,7251,990,0,6,0,19
262705,2023-01-20 11:03:06.834673,908473020,2,7335,991,0,6,0,19
263030,2023-01-20 11:03:07.837136,909475496,2,7418,992,0,6,0,19
263354,2023-01-20 11:03:08.839749,910478087,2,7502,993,0,6,0,19
263681,2023-01-20 11:03:09.842471,911480827,2,7585,994,0,6,0,19
264009,2023-01-20 11:03:10.840627,912482981,2,7672,995,0,6,0,19
264333,2023-01-20 11:03:11.827396,913485565,2,7755,996,0,6,0,19
264657,2023-01-20 11:03:12.829708,914488013,2,7838,997,0,6,0,19
264987,2023-01-20 11:03:13.832168,915490539,2,7926,998,0,6,0,19
265315,2023-01-20 11:03:14.834967,916493342,2,8008,999,0,6,0,19
265639,2023-01-20 11:03:15.837118,917495496,2,8089,1000,0,6,0,19
265961,2023-01-20 11:03:16.839697,918498077,2,8170,1001,0,6,0,19
266285,2023-01-20 11:03:17.842121,919500533,2,8251,1002,0,6,0,19
266608,2023-01-20 11:03:18.844611,920503032,2,8333,1003,0,6,0,19
266934,2023-01-20 11:03:19.849627,921508047,2,8414,1004,0,6,0,19
267257,2023-01-20 11:03:20.852162,922510581,2,8495,1005,0,6,0,19
267580,2023-01-20 11:03:21.834821,923513060,2,8576,1006,0,6,0,19
267904,2023-01-20 11:03:22.837162,924515501,2,8660,1008,0,6,0,19
268228,2023-01-20 11:03:23.840168,925518529,2,8743,1009,0,6,0,19
268556,2023-01-20 11:03:24.842114,926520465,2,8828,1010,0,6,0,19
268879,2023-01-20 11:03:25.844732,927523043,2,8914,1011,0,6,0,19
269203,2023-01-20 11:03:26.847172,928525490,2,8997,1012,0,6,0,19
269528,2023-01-20 11:03:27.849691,929528009,2,9080,1013,0,6,0,19
269854,2023-01-20 11:03:28.852505,930530820,2,9165,1014,0,6,0,19
270183,2023-01-20 11:03:29.854734,931533057,2,9248,1015,0,6,0,19
270510,2023-01-20 11:03:30.852072,932535525,2,9332,1016,0,6,0,19
270836,2023-01-20 11:03:31.839924,933538052,2,9415,1017,0,6,0,19
271164,2023-01-20 11:03:32.842176,934540464,2,9499,1018,0,6,0,19
271490,2023-01-20 11:03:33.845126,935543309,2,9582,1019,0,6,0,19
271863,2023-01-20 11:03:34.847156,936545476,2,9665,1020,0,6,0,19
272190,2023-01-20 11:03:35.850104,937548415,2,9749,1021,0,6,0,19
272516,2023-01-20 11:03:36.852147,938550485,2,9832,1022,0,6,0,19
272843,2023-01-20 11:03:37.854686,939552999,2,9916,1023,0,6,0,19
273169,2023-01-20 11:03:38.854705,940553029,2,10004,1024,0,6,0,19
273498,2023-01-20 11:03:39.857524,941555850,2,10090,1025,0,6,0,19
273825,2023-01-20 11:03:40.839590,942558133,2,10176,1026,0,6,0,19
274152,2023-01-20 11:03:41.841873,943560508,2,10260,1027,0,6,0,19
274478,2023-01-20 11:03:42.844293,944562996,2,10343,1028,0,6,0,19
274806,2023-01-20 11:03:43.844259,945563004,2,10427,1029,0,6,0,19
275139,2023-01-20 11:03:44.846984,946565730,2,10510,1030,0,6,0,19
275469,2023-01-20 11:03:45.849744,947568465,2,10594,1031,0,6,0,19
275795,2023-01-20 11:03:46.851729,948570469,2,10677,1032,0,6,0,19
276143,2023-01-20 11:03:47.854234,949572959,2,10760,1033,0,6,0,19
276469,2023-01-20 11:03:48.856757,950575478,2,10845,1034,0,6,0,19
276797,2023-01-20 11:03:49.854096,951578069,2,10928,1035,0,6,0,19
277126,2023-01-20 11:03:50.842729,952580840,2,11012,1036,0,6,0,19
277501,2023-01-20 11:03:51.844806,953583022,2,11095,1037,0,6,0,19
277829,2023-01-20 11:03:52.847174,954585487,2,11179,1038,0,6,0,19
278155,2023-01-20 11:03:53.849733,955588058,2,11262,1039,0,6,0,19
278486,2023-01-20 11:03:54.852154,956590478,2,11348,1040,0,6,0,19
278813,2023-01-20 11:03:55.854982,957593315,2,11432,1041,0,6,0,19
279140,2023-01-20 11:03:56.857154,958595481,2,11516,1042,0,6,0,19
279466,2023-01-20 11:03:57.859708,959598044,2,11599,1043,0,6,0,19
279793,2023-01-20 11:03:58.862204,960600539,2,11684,1044,0,6,0,19
280121,2023-01-20 11:03:59.864666,961603000,2,11767,1045,0,6,0,19
280449,2023-01-20 11:04:00.844851,962603005,2,11851,1046,0,6,0,19
280775,2023-01-20 11:04:01.849682,963607982,2,11934,1047,0,6,0,19
281102,2023-01-20 11:04:02.852170,964610531,2,12017,1048,0,6,0,19
281429,2023-01-20 11:04:03.854630,965612993,2,12101,1049,0,6,0,19
281756,2023-01-20 11:04:04.857113,966615481,2,12184,1050,0,6,0,19
282084,2023-01-20 11:04:05.860160,967618516,2,12268,1051,0,6,0,19
282411,2023-01-20 11:04:06.862063,968620469,2,12351,1052,0,6,0,19
282737,2023-01-20 11:04:07.864609,969622999,2,12438,1053,0,6,0,19
283061,2023-01-20 11:04:08.867128,970625505,2,12522,1054,0,6,0,19
283436,2023-01-20 11:04:09.849892,971628009,2,12605,1055,0,6,0,19
283760,2023-01-20 11:04:10.852613,972630869,2,12688,1056,0,6,0,19
284083,2023-01-20 11:04:11.854613,973632966,2,12771,1057,0,6,0,19
284407,2023-01-20 11:04:12.857129,974635482,2,12854,1058,0,6,0,19
284732,2023-01-20 11:04:13.859995,975638338,2,12937,1059,0,6,0,19
285055,2023-01-20 11:04:14.862153,976640481,2,13020,1060,0,6,0,19
285379,2023-01-20 11:04:15.864984,977643320,2,13103,1061,0,6,0,19
285702,2023-01-20 11:04:16.867134,978645491,2,13184,1062,0,6,0,19
286025,2023-01-20 11:04:17.870100,979648447,2,13265,1063,0,6,0,19
286349,2023-01-20 11:04:18.852375,980650502,2,13347,1064,0,6,0,19
286674,2023-01-20 11:04:19.854953,981653056,2,13428,1065,0,6,0,19
286999,2023-01-20 11:04:20.857577,982655873,2,13509,1066,0,6,0,19
287323,2023-01-20 11:04:21.859771,983658099,2,13590,1067,0,6,0,19
287648,2023-01-20 11:04:22.862190,984660527,2,13671,1068,0,6,0,19
287972,2023-01-20 11:04:23.864660,985662993,2,13752,1069,0,6,0,19
288298,2023-01-20 11:04:24.864688,986663025,2,13833,1070,0,6,0,19
288626,2023-01-20 11:04:25.867250,987665584,2,13916,1071,0,6,0,19
288952,2023-01-20 11:04:26.870108,988668448,2,13997,1072,0,6,0,19
289276,2023-01-20 11:04:27.872125,989670473,2,14078,1073,0,6,0,19
289623,2023-01-20 11:04:28.854382,990672969,2,14160,1074,0,6,0,19
289949,2023-01-20 11:04:29.856813,991675534,2,14241,1075,0,6,0,19
290274,2023-01-20 11:04:30.859409,992678103,2,14322,1076,0,6,0,19
290598,2023-01-20 11:04:31.862036,993680825,2,14403,1077,0,6,0,19
290922,2023-01-20 11:04:32.864205,994682975,2,14484,1078,0,6,0,19
291248,2023-01-20 11:04:33.866747,995685507,2,14565,1079,0,6,0,19
291572,2023-01-20 11:04:34.869224,996687995,2,14646,1080,0,6,0,19
291896,2023-01-20 11:04:35.871732,997690504,2,14727,1081,0,6,0,19
292220,2023-01-20 11:04:36.874526,998693300,2,14808,1082,0,6,0,19
292544,2023-01-20 11:04:37.863505,999695485,2,14889,1083,0,6,0,19
292869,2023-01-20 11:04:38.860186,1000698347,2,14971,1084,0,6,0,19
293194,2023-01-20 11:04:39.862213,1001700530,2,15052,1085,0,6,0,19
293518,2023-01-20 11:04:40.864692,1002703042,2,15133,1086,0,6,0,19
293842,2023-01-20 11:04:41.869701,1003708047,2,15214,1087,0,6,0,19
294167,2023-01-20 11:04:42.872171,1004710514,2,15295,1088,0,6,0,19
294493,2023-01-20 11:04:43.874655,1005712999,2,15376,1089,0,6,0,19
294816,2023-01-20 11:04:44.874655,1006713018,2,15457,1090,0,6,0,19
295140,2023-01-20 11:04:45.877130,1007715481,2,15538,1091,0,6,0,19
295464,2023-01-20 11:04:46.880175,1008718548,2,15619,1092,0,6,0,19
295788,2023-01-20 11:04:47.862321,1009720492,2,15700,1093,0,6,0,19
296113,2023-01-20 11:04:48.864702,1010723029,2,15785,1094,0,6,0,19
296436,2023-01-20 11:04:49.867250,1011725566,2,15866,1095,0,6,0,19
296759,2023-01-20 11:04:50.869670,1012728071,2,15947,1096,0,6,0,19
297084,2023-01-20 11:04:51.872424,1013730834,2,16028,1097,0,6,0,19
297408,2023-01-20 11:04:52.874590,1014732992,2,16109,1098,0,6,0,19
297733,2023-01-20 11:04:53.877118,1015735523,2,16190,1099,0,6,0,19
298056,2023-01-20 11:04:54.879657,1016738068,2,16271,1100,0,6,0,19
298381,2023-01-20 11:04:55.882111,1017740492,2,16352,1101,0,6,0,19
298707,2023-01-20 11:04:56.884937,1018743316,2,16435,1102,0,6,0,19
299030,2023-01-20 11:04:57.867303,1019745482,2,16516,1103,0,6,0,19
299355,2023-01-20 11:04:58.870236,1020748422,2,16598,1104,0,6,0,19
299679,2023-01-20 11:04:59.872184,1021750523,2,16679,1105,0,6,0,19
300001,2023-01-20 11:05:00.874687,1022753040,2,16760,1106,0,6,0,19
300326,2023-01-20 11:05:01.877509,1023755860,2,16841,1107,0,6,0,19
300651,2023-01-20 11:05:02.879760,1024758049,2,16922,1108,0,6,0,19
300945,2023-01-20 11:05:03.882218,1025760305,2,17004,1109,0,6,0,19
301218,2023-01-20 11:05:04.884681,1026762777,2,17085,1110,0,6,0,19
301494,2023-01-20 11:05:05.887307,1027765379,2,17166,1111,0,6,0,19
301770,2023-01-20 11:05:06.890181,1028768269,2,17247,1112,0,6,0,19
302043,2023-01-20 11:05:07.872332,1029770276,2,17328,1113,0,6,0,19
302335,2023-01-20 11:05:08.874763,1030772822,2,17410,1114,0,6,0,19
302608,2023-01-20 11:05:09.877205,1031775283,2,17491,1115,0,6,0,19
302881,2023-01-20 11:05:10.879752,1032777844,2,17572,1116,0,6,0,19
303156,2023-01-20 11:05:11.882451,1033780565,2,17653,1117,0,6,0,19
303430,2023-01-20 11:05:12.884623,1034782717,2,17734,1118,0,6,0,19
303705,2023-01-20 11:05:13.887198,1035785311,2,17815,1119,0,6,0,19
303978,2023-01-20 11:05:14.889667,1036787742,2,17896,1120,0,6,0,19
304251,2023-01-20 11:05:15.892211,1037790281,2,17982,1121,0,6,0,19
304525,2023-01-20 11:05:16.874751,1038793091,2,18067,1122,0,6,0,19
304798,2023-01-20 11:05:17.888340,1039795359,2,18148,1123,0,6,0,19
