LineNo,UTC_Approx,TimeUS,Id,Value
145773,2023-01-20 11:16:02.920084,598094439,7,4203896
146098,2023-01-20 11:16:03.920068,599094454,7,4203896
146425,2023-01-20 11:16:04.920097,600094450,7,4203896
146753,2023-01-20 11:16:05.920089,601094447,7,4203896
147081,2023-01-20 11:16:06.920083,602094445,7,4203896
147407,2023-01-20 11:16:07.920090,603094455,7,4203896
147734,2023-01-20 11:16:08.900002,604094452,7,4203896
148061,2023-01-20 11:16:09.899943,605094445,7,4203896
148389,2023-01-20 11:16:10.899862,606094452,7,4203896
148716,2023-01-20 11:16:11.899903,607094498,7,4203896
149042,2023-01-20 11:16:12.899858,608094463,7,4203896
149369,2023-01-20 11:16:13.899886,609094495,7,4203896
149695,2023-01-20 11:16:14.899853,610094462,7,4203896
150073,2023-01-20 11:16:15.899828,611094446,7,4203896
150400,2023-01-20 11:16:16.899834,612094461,7,4203896
150727,2023-01-20 11:16:17.899830,613094450,7,4203896
151052,2023-01-20 11:16:18.880251,614094446,7,4203896
151380,2023-01-20 11:16:19.880237,615094458,7,4203896
151710,2023-01-20 11:16:20.880092,616094449,7,4203896
152038,2023-01-20 11:16:21.880066,617094447,7,4203896
152364,2023-01-20 11:16:22.880095,618094452,7,4203896
152691,2023-01-20 11:16:23.880064,619094447,7,4203896
153017,2023-01-20 11:16:24.880086,620094448,7,4203896
153346,2023-01-20 11:16:25.880100,621094450,7,4203896
153672,2023-01-20 11:16:26.880113,622094491,7,4203896
153999,2023-01-20 11:16:27.872898,623094441,7,4203896
154326,2023-01-20 11:16:28.860350,624094487,7,4203896
154652,2023-01-20 11:16:29.860105,625094450,7,4203896
154981,2023-01-20 11:16:30.860116,626094451,7,4203896
155307,2023-01-20 11:16:31.860065,627094439,7,4203896
155684,2023-01-20 11:16:32.860055,628094437,7,4203896
156010,2023-01-20 11:16:33.860072,629094438,7,4203896
156337,2023-01-20 11:16:34.860037,630094430,7,4203896
156665,2023-01-20 11:16:35.860078,631094438,7,4203896
156992,2023-01-20 11:16:36.860064,632094434,7,4203896
157319,2023-01-20 11:16:37.840316,633094477,7,4203896
157645,2023-01-20 11:16:38.854593,634094437,7,4203896
157972,2023-01-20 11:16:39.840167,635094431,7,4203896
158300,2023-01-20 11:16:40.840060,636094428,7,4203896
158627,2023-01-20 11:16:41.840110,637094479,7,4203896
158954,2023-01-20 11:16:42.840049,638094423,7,4203896
159281,2023-01-20 11:16:43.840103,639094479,7,4203896
159607,2023-01-20 11:16:44.840058,640094427,7,4203896
159936,2023-01-20 11:16:45.840067,641094436,7,4203896
160262,2023-01-20 11:16:46.840031,642094429,7,4203896
160590,2023-01-20 11:16:47.820249,643094430,7,4203896
160965,2023-01-20 11:16:48.820175,644094429,7,4203896
161293,2023-01-20 11:16:49.820078,645094439,7,4203896
161620,2023-01-20 11:16:50.820007,646094423,7,4203896
161949,2023-01-20 11:16:51.820056,647094425,7,4203896
162276,2023-01-20 11:16:52.820031,648094441,7,4203896
162603,2023-01-20 11:16:53.820068,649094432,7,4203896
162929,2023-01-20 11:16:54.820066,650094437,7,4203896
163257,2023-01-20 11:16:55.820046,651094432,7,4203896
163584,2023-01-20 11:16:56.820132,652094507,7,4203896
163911,2023-01-20 11:16:57.800127,653094641,7,4203896
164238,2023-01-20 11:16:58.800127,654094772,7,4203896
164565,2023-01-20 11:16:59.800127,655094713,7,4203896
164894,2023-01-20 11:17:00.800142,656094728,7,4203896
165220,2023-01-20 11:17:01.800127,657094721,7,4203896
165547,2023-01-20 11:17:02.800130,658094715,7,4203896
165873,2023-01-20 11:17:03.800138,659094747,7,4203896
166200,2023-01-20 11:17:04.800146,660094728,7,4203896
166577,2023-01-20 11:17:05.800137,661094739,7,4203896
166902,2023-01-20 11:17:06.782234,662094672,7,4203896
167229,2023-01-20 11:17:07.780220,663094534,7,4203896
167555,2023-01-20 11:17:08.780239,664094569,7,4203896
167883,2023-01-20 11:17:09.780073,665094430,7,4203896
168211,2023-01-20 11:17:10.780056,666094434,7,4203896
168538,2023-01-20 11:17:11.780112,667094492,7,4203896
168865,2023-01-20 11:17:12.780057,668094432,7,4203896
169192,2023-01-20 11:17:13.780107,669094486,7,4203896
169516,2023-01-20 11:17:14.780060,670094432,7,4203896
169844,2023-01-20 11:17:15.763870,671094443,7,4203896
170168,2023-01-20 11:17:16.763888,672094440,7,4203896
170493,2023-01-20 11:17:17.777847,673094450,7,4203896
170818,2023-01-20 11:17:18.760033,674094431,7,4203896
171146,2023-01-20 11:17:19.760053,675094442,7,4203896
171472,2023-01-20 11:17:20.760061,676094440,7,4203896
171797,2023-01-20 11:17:21.760026,677094446,7,4203896
172125,2023-01-20 11:17:22.760080,678094473,7,4203896
172452,2023-01-20 11:17:23.760029,679094462,7,4203896
172776,2023-01-20 11:17:24.760087,680094473,7,4203896
173103,2023-01-20 11:17:25.745667,681094448,7,4203896
173430,2023-01-20 11:17:26.745714,682094494,7,4203896
173754,2023-01-20 11:17:27.740045,683094459,7,4203896
174079,2023-01-20 11:17:28.740119,684094501,7,4203896
174409,2023-01-20 11:17:29.740070,685094483,7,4203896
174735,2023-01-20 11:17:30.740065,686094449,7,4203896
175059,2023-01-20 11:17:31.740080,687094462,7,4203896
175429,2023-01-20 11:17:32.740081,688094459,7,4203896
175757,2023-01-20 11:17:33.740089,689094458,7,4203896
176083,2023-01-20 11:17:34.740123,690094482,7,4203896
176412,2023-01-20 11:17:35.727451,691094460,7,4203896
176738,2023-01-20 11:17:36.720107,692094457,7,4203896
177065,2023-01-20 11:17:37.720087,693094469,7,4203896
177391,2023-01-20 11:17:38.720090,694094453,7,4203896
177719,2023-01-20 11:17:39.720083,695094468,7,4203896
178047,2023-01-20 11:17:40.720073,696094460,7,4203896
178374,2023-01-20 11:17:41.720099,697094505,7,4203896
178700,2023-01-20 11:17:42.720058,698094446,7,4203896
179027,2023-01-20 11:17:43.720088,699094492,7,4203896
179354,2023-01-20 11:17:44.720068,700094448,7,4203896
179682,2023-01-20 11:17:45.699915,701094469,7,4203896
180009,2023-01-20 11:17:46.699833,702094462,7,4203896
180335,2023-01-20 11:17:47.699811,703094459,7,4203896
180662,2023-01-20 11:17:48.699794,704094466,7,4203896
181038,2023-01-20 11:17:49.699804,705094458,7,4203896
181367,2023-01-20 11:17:50.699797,706094466,7,4203896
181693,2023-01-20 11:17:51.699810,707094459,7,4203896
182020,2023-01-20 11:17:52.699744,708094461,7,4203896
182349,2023-01-20 11:17:53.699801,709094457,7,4203896
182676,2023-01-20 11:17:54.699789,710094464,7,4203896
183004,2023-01-20 11:17:55.680137,711094451,7,4203896
183331,2023-01-20 11:17:56.680172,712094500,7,4203896
183657,2023-01-20 11:17:57.680048,713094462,7,4203896
183984,2023-01-20 11:17:58.680084,714094487,7,4203896
184311,2023-01-20 11:17:59.680061,715094449,7,4203896
184639,2023-01-20 11:18:00.680072,716094454,7,4203896
184966,2023-01-20 11:18:01.680066,717094455,7,4203896
185292,2023-01-20 11:18:02.680073,718094464,7,4203896
185620,2023-01-20 11:18:03.680083,719094465,7,4203896
185946,2023-01-20 11:18:04.672842,720094459,7,4203896
186275,2023-01-20 11:18:05.660240,721094460,7,4203896
186650,2023-01-20 11:18:06.660048,722094462,7,4203896
186977,2023-01-20 11:18:07.660055,723094467,7,4203896
187303,2023-01-20 11:18:08.660034,724094456,7,4203896
187632,2023-01-20 11:18:09.660059,725094468,7,4203896
187960,2023-01-20 11:18:10.660007,726094454,7,4203896
188285,2023-01-20 11:18:11.660103,727094504,7,4203896
188612,2023-01-20 11:18:12.660018,728094459,7,4203896
188938,2023-01-20 11:18:13.660102,729094500,7,4203896
189266,2023-01-20 11:18:14.654620,730094455,7,4203896
189594,2023-01-20 11:18:15.640085,731094456,7,4203896
189921,2023-01-20 11:18:16.640025,732094461,7,4203896
190247,2023-01-20 11:18:17.640094,733094461,7,4203896
190574,2023-01-20 11:18:18.640022,734094461,7,4203896
190902,2023-01-20 11:18:19.640057,735094460,7,4203896
191231,2023-01-20 11:18:20.640053,736094458,7,4203896
191557,2023-01-20 11:18:21.640054,737094461,7,4203896
191933,2023-01-20 11:18:22.640058,738094461,7,4203896
192258,2023-01-20 11:18:23.640072,739094456,7,4203896
192587,2023-01-20 11:18:24.620220,740094463,7,4203896
192916,2023-01-20 11:18:25.620099,741094458,7,4203896
193242,2023-01-20 11:18:26.620090,742094507,7,4203896
193569,2023-01-20 11:18:27.620058,743094474,7,4203896
193895,2023-01-20 11:18:28.620107,744094510,7,4203896
194224,2023-01-20 11:18:29.620021,745094453,7,4203896
194552,2023-01-20 11:18:30.620054,746094459,7,4203896
194879,2023-01-20 11:18:31.620050,747094461,7,4203896
195205,2023-01-20 11:18:32.620142,748094526,7,4203896
195532,2023-01-20 11:18:33.600145,749094717,7,4203896
195859,2023-01-20 11:18:34.600139,750094717,7,4203896
196187,2023-01-20 11:18:35.600131,751094758,7,4203896
196513,2023-01-20 11:18:36.600145,752094796,7,4203896
196840,2023-01-20 11:18:37.600131,753094801,7,4203896
197166,2023-01-20 11:18:38.600131,754094793,7,4203896
197543,2023-01-20 11:18:39.600130,755094799,7,4203896
197872,2023-01-20 11:18:40.600127,756094802,7,4203896
198198,2023-01-20 11:18:41.600183,757094900,7,4203896
198525,2023-01-20 11:18:42.600115,758094787,7,4203896
198849,2023-01-20 11:18:43.580620,759094806,7,4203896
199177,2023-01-20 11:18:44.580331,760094643,7,4203896
199504,2023-01-20 11:18:45.580093,761094535,7,4203896
199831,2023-01-20 11:18:46.580058,762094465,7,4203896
200157,2023-01-20 11:18:47.580023,763094461,7,4203896
200484,2023-01-20 11:18:48.580065,764094467,7,4203896
200812,2023-01-20 11:18:49.580050,765094458,7,4203896
201141,2023-01-20 11:18:50.580044,766094454,7,4203896
201467,2023-01-20 11:18:51.580052,767094453,7,4203896
201794,2023-01-20 11:18:52.580055,768094463,7,4203896
202120,2023-01-20 11:18:53.560091,769094451,7,4203896
202447,2023-01-20 11:18:54.560107,770094471,7,4203896
202778,2023-01-20 11:18:55.560059,771094468,7,4203896
203153,2023-01-20 11:18:56.560100,772094513,7,4203896
203479,2023-01-20 11:18:57.560050,773094464,7,4203896
203805,2023-01-20 11:18:58.560091,774094515,7,4203896
204133,2023-01-20 11:18:59.560036,775094464,7,4203896
204462,2023-01-20 11:19:00.560067,776094484,7,4203896
204789,2023-01-20 11:19:01.560049,777094483,7,4203896
205115,2023-01-20 11:19:02.555668,778094463,7,4203896
205442,2023-01-20 11:19:03.540074,779094473,7,4203896
205766,2023-01-20 11:19:04.540121,780094463,7,4203896
206097,2023-01-20 11:19:05.540051,781094468,7,4203896
206421,2023-01-20 11:19:06.540057,782094455,7,4203896
206745,2023-01-20 11:19:07.540060,783094477,7,4203896
207070,2023-01-20 11:19:08.540050,784094457,7,4203896
207397,2023-01-20 11:19:09.540093,785094488,7,4203896
207723,2023-01-20 11:19:10.540015,786094447,7,4203896
208048,2023-01-20 11:19:11.520270,787094496,7,4203896
208372,2023-01-20 11:19:12.520057,788094434,7,4203896
208698,2023-01-20 11:19:13.520083,789094480,7,4203896
209022,2023-01-20 11:19:14.520055,790094450,7,4203896
209350,2023-01-20 11:19:15.520042,791094441,7,4203896
209679,2023-01-20 11:19:16.520017,792094432,7,4203896
210002,2023-01-20 11:19:17.520047,793094427,7,4203896
210326,2023-01-20 11:19:18.520036,794094453,7,4203896
210651,2023-01-20 11:19:19.520044,795094440,7,4203896
210983,2023-01-20 11:19:20.509289,796094665,7,4203896
211308,2023-01-20 11:19:21.499969,797094436,7,4203896
211631,2023-01-20 11:19:22.499874,798094427,7,4203896
211958,2023-01-20 11:19:23.499810,799094434,7,4203896
212329,2023-01-20 11:19:24.499837,800094468,7,4203896
212659,2023-01-20 11:19:25.500063,801094681,7,4203896
212987,2023-01-20 11:19:26.499830,802094472,7,4203896
213314,2023-01-20 11:19:27.499819,803094432,7,4203896
213640,2023-01-20 11:19:28.499813,804094451,7,4203896
213967,2023-01-20 11:19:29.499828,805094435,7,4203896
214295,2023-01-20 11:19:30.491010,806094562,7,4203896
214623,2023-01-20 11:19:31.480198,807094443,7,4203896
214950,2023-01-20 11:19:32.480090,808094447,7,4203896
215276,2023-01-20 11:19:33.480054,809094441,7,4203896
215603,2023-01-20 11:19:34.480018,810094434,7,4203896
215930,2023-01-20 11:19:35.480045,811094433,7,4203896
216258,2023-01-20 11:19:36.480019,812094424,7,4203896
216584,2023-01-20 11:19:37.480052,813094439,7,4203896
216911,2023-01-20 11:19:38.480048,814094433,7,4203896
217237,2023-01-20 11:19:39.460338,815094487,7,4203896
217565,2023-01-20 11:19:40.460118,816094433,7,4203896
217942,2023-01-20 11:19:41.460082,817094470,7,4203896
218269,2023-01-20 11:19:42.460010,818094431,7,4203896
218595,2023-01-20 11:19:43.460067,819094446,7,4203896
218920,2023-01-20 11:19:44.460062,820094446,7,4203896
219248,2023-01-20 11:19:45.460031,821094434,7,4203896
219575,2023-01-20 11:19:46.460047,822094440,7,4203896
219902,2023-01-20 11:19:47.460037,823094440,7,4203896
220228,2023-01-20 11:19:48.460053,824094444,7,4203896
220556,2023-01-20 11:19:49.454615,825094430,7,4203896
220883,2023-01-20 11:19:50.440208,826094473,7,4203896
221213,2023-01-20 11:19:51.440041,827094427,7,4203896
221539,2023-01-20 11:19:52.440065,828094436,7,4203896
221866,2023-01-20 11:19:53.440048,829094431,7,4203896
222192,2023-01-20 11:19:54.440112,830094484,7,4203896
222519,2023-01-20 11:19:55.440061,831094439,7,4203896
222848,2023-01-20 11:19:56.440109,832094481,7,4203896
223226,2023-01-20 11:19:57.440062,833094433,7,4203896
223551,2023-01-20 11:19:58.440100,834094432,7,4203896
223878,2023-01-20 11:19:59.420238,835094443,7,4203896
224205,2023-01-20 11:20:00.420117,836094445,7,4203896
224534,2023-01-20 11:20:01.420083,837094441,7,4203896
224861,2023-01-20 11:20:02.420083,838094445,7,4203896
225187,2023-01-20 11:20:03.420084,839094443,7,4203896
225514,2023-01-20 11:20:04.420067,840094438,7,4203896
225840,2023-01-20 11:20:05.420041,841094452,7,4203896
226170,2023-01-20 11:20:06.420095,842094452,7,4203896
226496,2023-01-20 11:20:07.420062,843094462,7,4203896
226823,2023-01-20 11:20:08.400131,844094583,7,4203896
227149,2023-01-20 11:20:09.400131,845094606,7,4203896
227476,2023-01-20 11:20:10.400127,846094747,7,4203896
227805,2023-01-20 11:20:11.400143,847094789,7,4203896
228131,2023-01-20 11:20:12.400135,848094736,7,4203896
228458,2023-01-20 11:20:13.400131,849094740,7,4203896
228833,2023-01-20 11:20:14.400131,850094732,7,4203896
229160,2023-01-20 11:20:15.400131,851094741,7,4203896
229489,2023-01-20 11:20:16.400131,852094733,7,4203896
229816,2023-01-20 11:20:17.400119,853094720,7,4203896
230140,2023-01-20 11:20:18.380237,854094558,7,4203896
230467,2023-01-20 11:20:19.380145,855094508,7,4203896
230793,2023-01-20 11:20:20.380124,856094485,7,4203896
231123,2023-01-20 11:20:21.380076,857094433,7,4203896
231449,2023-01-20 11:20:22.380074,858094435,7,4203896
231776,2023-01-20 11:20:23.380070,859094435,7,4203896
232102,2023-01-20 11:20:24.380131,860094485,7,4203896
232429,2023-01-20 11:20:25.380073,861094436,7,4203896
232758,2023-01-20 11:20:26.380120,862094479,7,4203896
233084,2023-01-20 11:20:27.360181,863094441,7,4203896
233413,2023-01-20 11:20:28.360219,864094444,7,4203896
233740,2023-01-20 11:20:29.360069,865094434,7,4203896
234116,2023-01-20 11:20:30.360100,866094438,7,4203896
234444,2023-01-20 11:20:31.360054,867094441,7,4203896
234771,2023-01-20 11:20:32.360051,868094437,7,4203896
235097,2023-01-20 11:20:33.360080,869094454,7,4203896
235424,2023-01-20 11:20:34.360020,870094430,7,4203896
235750,2023-01-20 11:20:35.360059,871094436,7,4203896
236080,2023-01-20 11:20:36.360048,872094436,7,4203896
236406,2023-01-20 11:20:37.360099,873094448,7,4203896
236733,2023-01-20 11:20:38.340144,874094451,7,4203896
237060,2023-01-20 11:20:39.340116,875094480,7,4203896
237387,2023-01-20 11:20:40.340038,876094438,7,4203896
237715,2023-01-20 11:20:41.340099,877094468,7,4203896
238042,2023-01-20 11:20:42.340029,878094428,7,4203896
238369,2023-01-20 11:20:43.340075,879094442,7,4203896
238695,2023-01-20 11:20:44.340078,880094442,7,4203896
239021,2023-01-20 11:20:45.340074,881094444,7,4203896
239349,2023-01-20 11:20:46.340095,882094449,7,4203896
239726,2023-01-20 11:20:47.320151,883094433,7,4203896
240052,2023-01-20 11:20:48.320205,884094441,7,4203896
240380,2023-01-20 11:20:49.320072,885094436,7,4203896
240706,2023-01-20 11:20:50.320063,886094450,7,4203896
241035,2023-01-20 11:20:51.320073,887094457,7,4203896
241362,2023-01-20 11:20:52.320064,888094446,7,4203896
241687,2023-01-20 11:20:53.320063,889094440,7,4203896
242013,2023-01-20 11:20:54.320103,890094488,7,4203896
242340,2023-01-20 11:20:55.320068,891094442,7,4203896
242666,2023-01-20 11:20:56.309101,892094468,7,4203896
242991,2023-01-20 11:20:57.299914,893094430,7,4203896
243314,2023-01-20 11:20:58.299814,894094427,7,4203896
243645,2023-01-20 11:20:59.299854,895094451,7,4203896
243969,2023-01-20 11:21:00.299816,896094453,7,4203896
244296,2023-01-20 11:21:01.299843,897094462,7,4203896
244623,2023-01-20 11:21:02.299822,898094463,7,4203896
244948,2023-01-20 11:21:03.299827,899094461,7,4203896
245273,2023-01-20 11:21:04.299804,900094441,7,4203896
245597,2023-01-20 11:21:05.290958,901094458,7,4203896
245926,2023-01-20 11:21:06.280235,902094461,7,4203896
246253,2023-01-20 11:21:07.280090,903094469,7,4203896
246577,2023-01-20 11:21:08.280096,904094466,7,4203896
246906,2023-01-20 11:21:09.280131,905094508,7,4203896
247230,2023-01-20 11:21:10.280091,906094454,7,4203896
247556,2023-01-20 11:21:11.280142,907094515,7,4203896
247884,2023-01-20 11:21:12.280103,908094469,7,4203896
248210,2023-01-20 11:21:13.280101,909094477,7,4203896
248580,2023-01-20 11:21:14.280118,910094486,7,4203896
248907,2023-01-20 11:21:15.260315,911094483,7,4203896
249235,2023-01-20 11:21:16.260219,912094475,7,4203896
249563,2023-01-20 11:21:17.260069,913094479,7,4203896
249889,2023-01-20 11:21:18.260106,914094474,7,4203896
250216,2023-01-20 11:21:19.260110,915094483,7,4203896
250542,2023-01-20 11:21:20.260119,916094493,7,4203896
250871,2023-01-20 11:21:21.260108,917094486,7,4203896
251198,2023-01-20 11:21:22.260103,918094481,7,4203896
251525,2023-01-20 11:21:23.260071,919094473,7,4203896
251851,2023-01-20 11:21:24.260156,920094522,7,4203896
252178,2023-01-20 11:21:25.260089,921094493,7,4203896
252506,2023-01-20 11:21:26.254714,922094536,7,4203896
252833,2023-01-20 11:21:27.244687,923094472,7,4203896
253160,2023-01-20 11:21:28.240104,924094485,7,4203896
253485,2023-01-20 11:21:29.240084,925094491,7,4203896
253811,2023-01-20 11:21:30.240112,926094484,7,4203896
254141,2023-01-20 11:21:31.240018,927094484,7,4203896
254465,2023-01-20 11:21:32.240111,928095127,7,4203896
254789,2023-01-20 11:21:33.240099,929095121,7,4203896
255113,2023-01-20 11:21:34.220294,930095114,7,4203896
255436,2023-01-20 11:21:35.236488,931095113,7,4203896
255766,2023-01-20 11:21:36.220098,932095106,7,4203896
256089,2023-01-20 11:21:37.220068,933095122,7,4203896
256413,2023-01-20 11:21:38.220099,934095114,7,4203896
256786,2023-01-20 11:21:39.220136,935095147,7,4203896
257110,2023-01-20 11:21:40.220089,936095106,7,4203896
257436,2023-01-20 11:21:41.220128,937095145,7,4203896
257760,2023-01-20 11:21:42.220090,938095116,7,4203896
258087,2023-01-20 11:21:43.220125,939095148,7,4203896
258413,2023-01-20 11:21:44.200191,940095341,7,4203896
258739,2023-01-20 11:21:45.200182,941095341,7,4203896
259067,2023-01-20 11:21:46.200152,942095469,7,4203896
259393,2023-01-20 11:21:47.200148,943095481,7,4203896
259720,2023-01-20 11:21:48.200130,944095461,7,4203896
260047,2023-01-20 11:21:49.200140,945095476,7,4203896
260373,2023-01-20 11:21:50.200136,946095470,7,4203896
260701,2023-01-20 11:21:51.200134,947095464,7,4203896
261027,2023-01-20 11:21:52.200150,948095477,7,4203896
261352,2023-01-20 11:21:53.182354,949095387,7,4203896
261677,2023-01-20 11:21:54.180546,950095390,7,4203896
262003,2023-01-20 11:21:55.180371,951095303,7,4203896
262331,2023-01-20 11:21:56.180144,952095138,7,4203896
262656,2023-01-20 11:21:57.180120,953095116,7,4203896
262981,2023-01-20 11:21:58.180124,954095118,7,4203896
263355,2023-01-20 11:21:59.180114,955095112,7,4203896
263678,2023-01-20 11:22:00.180090,956095109,7,4203896
264003,2023-01-20 11:22:01.180141,957095113,7,4203896
264326,2023-01-20 11:22:02.180113,958095112,7,4203896
264650,2023-01-20 11:22:03.180118,959095089,7,4203896
264973,2023-01-20 11:22:04.160071,960095083,7,4203896
265296,2023-01-20 11:22:05.160090,961095091,7,4203896
265621,2023-01-20 11:22:06.160043,962095107,7,4203896
265943,2023-01-20 11:22:07.160114,963095122,7,4203896
266268,2023-01-20 11:22:08.160052,964095112,7,4203896
266593,2023-01-20 11:22:09.160124,965095151,7,4203896
266916,2023-01-20 11:22:10.160082,966095108,7,4203896
267242,2023-01-20 11:22:11.160114,967095144,7,4203896
267562,2023-01-20 11:22:12.140285,968095092,7,4203896
267887,2023-01-20 11:22:13.140270,969095096,7,4203896
268210,2023-01-20 11:22:14.140243,970095094,7,4203896
268534,2023-01-20 11:22:15.140086,971095097,7,4203896
268860,2023-01-20 11:22:16.140104,972095102,7,4203896
269184,2023-01-20 11:22:17.140092,973095104,7,4203896
269508,2023-01-20 11:22:18.140077,974095101,7,4203896
269833,2023-01-20 11:22:19.140097,975095105,7,4203896
270156,2023-01-20 11:22:20.140078,976095106,7,4203896
270481,2023-01-20 11:22:21.140080,977095091,7,4203896
270805,2023-01-20 11:22:22.127466,978095109,7,4203896
271129,2023-01-20 11:22:23.120155,979095083,7,4203896
271454,2023-01-20 11:22:24.120101,980095133,7,4203896
271777,2023-01-20 11:22:25.120075,981095087,7,4203896
272103,2023-01-20 11:22:26.120112,982095139,7,4203896
272426,2023-01-20 11:22:27.120086,983095098,7,4203896
272750,2023-01-20 11:22:28.120090,984095098,7,4203896
273076,2023-01-20 11:22:29.120063,985095095,7,4203896
273399,2023-01-20 11:22:30.120086,986095092,7,4203896
273726,2023-01-20 11:22:31.120095,987095118,7,4203896
274050,2023-01-20 11:22:32.099965,988095109,7,4203896
274373,2023-01-20 11:22:33.099834,989095099,7,4203896
274698,2023-01-20 11:22:34.099778,990095101,7,4203896
275022,2023-01-20 11:22:35.099817,991095097,7,4203896
275347,2023-01-20 11:22:36.099798,992095091,7,4203896
275671,2023-01-20 11:22:37.099776,993095114,7,4203896
275994,2023-01-20 11:22:38.099768,994095087,7,4203896
276319,2023-01-20 11:22:39.099855,995095145,7,4203896
276642,2023-01-20 11:22:40.099760,996095101,7,4203896
276967,2023-01-20 11:22:41.089029,997095145,7,4203896
277291,2023-01-20 11:22:42.080323,998095122,7,4203896
277614,2023-01-20 11:22:43.080129,999095100,7,4203896
277937,2023-01-20 11:22:44.080070,1000095098,7,4203896
278260,2023-01-20 11:22:45.080074,1001095104,7,4203896
278585,2023-01-20 11:22:46.080084,1002095106,7,4203896
278909,2023-01-20 11:22:47.080080,1003095100,7,4203896
279232,2023-01-20 11:22:48.080068,1004095083,7,4203896
279557,2023-01-20 11:22:49.080045,1005095097,7,4203896
279881,2023-01-20 11:22:50.080049,1006095103,7,4203896
280206,2023-01-20 11:22:51.060324,1007095103,7,4203896
280529,2023-01-20 11:22:52.060139,1008095129,7,4203896
280853,2023-01-20 11:22:53.060148,1009095103,7,4203896
281177,2023-01-20 11:22:54.060051,1010095110,7,4203896
281500,2023-01-20 11:22:55.060060,1011095108,7,4203896
281825,2023-01-20 11:22:56.060066,1012095096,7,4203896
282148,2023-01-20 11:22:57.060135,1013095169,7,4203896
282471,2023-01-20 11:22:58.060081,1014095114,7,4203896
282802,2023-01-20 11:22:59.060042,1015095053,7,4253144
283105,2023-01-20 11:23:00.054637,1016095042,7,4220360
283410,2023-01-20 11:23:01.054732,1017095039,7,4220376
283715,2023-01-20 11:23:02.040236,1018095044,7,4220376
284018,2023-01-20 11:23:03.040101,1019095035,7,4220376
284322,2023-01-20 11:23:04.040109,1020095041,7,4220376
284625,2023-01-20 11:23:05.040149,1021095086,7,4220376
284930,2023-01-20 11:23:06.040159,1022095084,7,4220376
285233,2023-01-20 11:23:07.040147,1023095070,7,4220376
285536,2023-01-20 11:23:08.040167,1024095096,7,4220376
285840,2023-01-20 11:23:09.040090,1025095037,7,4220376
286143,2023-01-20 11:23:10.040089,1026095035,7,4220376
286448,2023-01-20 11:23:11.036537,1027095037,7,4220376
286753,2023-01-20 11:23:12.020253,1028095024,7,4351448
287056,2023-01-20 11:23:13.020107,1029095035,7,4351432
