LineNo,UTC_Approx,TimeUS,Name,Value,Default
154,2023-01-20 11:08:47.333443,161583526,FORMAT_VERSION,120,120
155,2023-01-20 11:08:47.333477,161583561,SYSID_THISMAV,1,1
156,2023-01-20 11:08:47.333504,161583590,SYSID_MYGCS,255,255
157,2023-01-20 11:08:47.333530,161583617,PILOT_THR_FILT,0,0
158,2023-01-20 11:08:47.333555,161583644,PILOT_TKOFF_ALT,0,0
159,2023-01-20 11:08:47.333585,161583675,PILOT_THR_BHV,7,0
160,2023-01-20 11:08:47.333613,161583705,SERIAL0_BAUD,115,115
161,2023-01-20 11:08:47.333643,161583736,SERIAL0_PROTOCOL,2,2
162,2023-01-20 11:08:47.333676,161583771,SERIAL1_PROTOCOL,-1,2
163,2023-01-20 11:08:47.333708,161583804,SERIAL1_BAUD,57,57
164,2023-01-20 11:08:47.333739,161583837,SERIAL2_PROTOCOL,2,2
165,2023-01-20 11:08:47.333825,161583928,SERIAL2_BAUD,57,57
166,2023-01-20 11:08:47.333862,161583967,SERIAL3_PROTOCOL,5,5
167,2023-01-20 11:08:47.333896,161584002,SERIAL3_BAUD,38,38
168,2023-01-20 11:08:47.333930,161584038,SERIAL4_PROTOCOL,1,5
169,2023-01-20 11:08:47.333979,161584090,SERIAL4_BAUD,57,38
170,2023-01-20 11:08:47.334017,161584130,SERIAL5_PROTOCOL,20,-1
171,2023-01-20 11:08:47.334053,161584168,SERIAL5_BAUD,115,57
172,2023-01-20 11:08:47.334090,161584207,SERIAL6_PROTOCOL,-1,-1
173,2023-01-20 11:08:47.334132,161584251,SERIAL6_BAUD,57,57
174,2023-01-20 11:08:47.334219,161584343,SERIAL1_OPTIONS,0,0
175,2023-01-20 11:08:47.334259,161584384,SERIAL2_OPTIONS,0,0
176,2023-01-20 11:08:47.335919,161586132,SERIAL2_OPTIONS,0,0
177,2023-01-20 11:08:47.335959,161586174,SERIAL3_OPTIONS,0,0
178,2023-01-20 11:08:47.336005,161586223,SERIAL4_OPTIONS,0,0
179,2023-01-20 11:08:47.336093,161586315,SERIAL5_OPTIONS,0,0
180,2023-01-20 11:08:47.336137,161586361,SERIAL6_OPTIONS,0,0
181,2023-01-20 11:08:47.336179,161586406,SERIAL_PASS1,0,0
182,2023-01-20 11:08:47.336221,161586450,SERIAL_PASS2,-1,-1
183,2023-01-20 11:08:47.336269,161586500,SERIAL_PASSTIMO,15,15
184,2023-01-20 11:08:47.336323,161586557,SERIAL7_PROTOCOL,-1,-1
185,2023-01-20 11:08:47.336366,161586603,SERIAL7_BAUD,57,57
186,2023-01-20 11:08:47.336412,161586651,SERIAL7_OPTIONS,0,0
187,2023-01-20 11:08:47.336449,161586690,TELEM_DELAY,0,0
188,2023-01-20 11:08:47.336477,161586719,GCS_PID_MASK,0,0
189,2023-01-20 11:08:47.336502,161586746,RTL_ALT,1000,1500
190,2023-01-20 11:08:47.336531,161586776,RTL_CONE_SLOPE,3,3
191,2023-01-20 11:08:47.336556,161586803,RTL_SPEED,0,0
192,2023-01-20 11:08:47.336587,161586835,RTL_ALT_FINAL,0,0
193,2023-01-20 11:08:47.336666,161586918,RTL_CLIMB_MIN,0,0
194,2023-01-20 11:08:47.336691,161586945,RTL_LOIT_TIME,5000,5000
195,2023-01-20 11:08:47.336717,161586972,RTL_ALT_TYPE,0,0
196,2023-01-20 11:08:47.336742,161586998,FS_GCS_ENABLE,0,0
197,2023-01-20 11:08:47.336767,161587025,GPS_HDOP_GOOD,140,140
198,2023-01-20 11:08:47.336800,161587059,SUPER_SIMPLE,0,0
199,2023-01-20 11:08:47.336824,161587085,WP_YAW_BEHAVIOR,2,2
200,2023-01-20 11:08:47.338055,161588380,WP_YAW_BEHAVIOR,2,2
201,2023-01-20 11:08:47.338080,161588407,LAND_SPEED,50,50
202,2023-01-20 11:08:47.338112,161588440,LAND_SPEED_HIGH,0,0
203,2023-01-20 11:08:47.338137,161588467,PILOT_SPEED_UP,250,250
204,2023-01-20 11:08:47.354628,161605826,PILOT_ACCEL_Z,250,250
205,2023-01-20 11:08:47.354654,161605853,FS_THR_ENABLE,1,1
206,2023-01-20 11:08:47.354734,161605937,FS_THR_VALUE,975,975
207,2023-01-20 11:08:47.354759,161605964,THR_DZ,100,100
208,2023-01-20 11:08:47.354784,161605990,FLTMODE1,3,0
209,2023-01-20 11:08:47.354809,161606016,FLTMODE2,0,0
210,2023-01-20 11:08:47.354834,161606043,FLTMODE3,0,0
211,2023-01-20 11:08:47.354859,161606069,FLTMODE4,5,0
212,2023-01-20 11:08:47.354884,161606095,FLTMODE5,0,0
213,2023-01-20 11:08:47.354909,161606122,FLTMODE6,2,0
214,2023-01-20 11:08:47.354938,161606152,FLTMODE_CH,5,5
215,2023-01-20 11:08:47.354963,161606178,INITIAL_MODE,0,0
216,2023-01-20 11:08:47.354988,161606205,SIMPLE,0,0
217,2023-01-20 11:08:47.355013,161606231,LOG_BITMASK,176126,176126
218,2023-01-20 11:08:47.355039,161606258,ESC_CALIBRATION,0,0
219,2023-01-20 11:08:47.355111,161606334,TUNE,0,0
220,2023-01-20 11:08:47.355136,161606360,FRAME_TYPE,1,1
221,2023-01-20 11:08:47.355165,161606391,ARMING_ACCTHRESH,0.75,0.75
222,2023-01-20 11:08:47.355196,161606423,ARMING_RUDDER,2,2
223,2023-01-20 11:08:47.355245,161606475,ARMING_MIS_ITEMS,0,0
224,2023-01-20 11:08:47.355276,161606508,ARMING_CHECK,65534,1
225,2023-01-20 11:08:47.355309,161606542,ARMING_OPTIONS,0,0
226,2023-01-20 11:08:47.355338,161606573,DISARM_DELAY,10,10
227,2023-01-20 11:08:47.355363,161606599,ANGLE_MAX,3000,3000
228,2023-01-20 11:08:47.355388,161606626,PHLD_BRAKE_RATE,8,8
229,2023-01-20 11:08:47.355414,161606653,PHLD_BRAKE_ANGLE,3000,3000
230,2023-01-20 11:08:47.355447,161606688,LAND_REPOSITION,1,1
231,2023-01-20 11:08:47.355477,161606719,FS_EKF_ACTION,1,1
232,2023-01-20 11:08:47.355502,161606746,FS_EKF_THRESH,0.8,0.8
233,2023-01-20 11:08:47.355528,161606773,FS_CRASH_CHECK,1,1
234,2023-01-20 11:08:47.355554,161606800,RC_SPEED,490,490
235,2023-01-20 11:08:47.355578,161606826,ACRO_BAL_ROLL,1,1
236,2023-01-20 11:08:47.357034,161608358,ACRO_BAL_ROLL,1,1
237,2023-01-20 11:08:47.357059,161608385,ACRO_BAL_PITCH,1,1
238,2023-01-20 11:08:47.357089,161608416,ACRO_TRAINER,2,2
239,2023-01-20 11:08:47.357117,161608446,CAM_TRIGG_TYPE,0,0
240,2023-01-20 11:08:47.357147,161608477,CAM_DURATION,1,10
241,2023-01-20 11:08:47.357191,161608524,CAM_SERVO_ON,2000,1300
242,2023-01-20 11:08:47.357222,161608556,CAM_SERVO_OFF,1000,1100
243,2023-01-20 11:08:47.357254,161608590,CAM_TRIGG_DIST,0,0
244,2023-01-20 11:08:47.357289,161608627,CAM_RELAY_ON,1,1
245,2023-01-20 11:08:47.357325,161608665,CAM_MIN_INTERVAL,0,0
246,2023-01-20 11:08:47.357370,161608712,CAM_MAX_ROLL,0,0
247,2023-01-20 11:08:47.357404,161608748,CAM_FEEDBACK_PIN,-1,-1
248,2023-01-20 11:08:47.357439,161608785,CAM_FEEDBACK_POL,1,1
249,2023-01-20 11:08:47.357476,161608823,CAM_AUTO_ONLY,0,0
250,2023-01-20 11:08:47.357563,161608915,CAM_TYPE,0,0
251,2023-01-20 11:08:47.357597,161608951,RELAY_PIN,-1,-1
252,2023-01-20 11:08:47.357630,161608986,RELAY_PIN2,-1,-1
253,2023-01-20 11:08:47.357660,161609017,RELAY_PIN3,-1,-1
254,2023-01-20 11:08:47.357691,161609050,RELAY_PIN4,-1,-1
255,2023-01-20 11:08:47.357723,161609083,RELAY_DEFAULT,0,0
256,2023-01-20 11:08:47.357755,161609117,RELAY_PIN5,-1,-1
257,2023-01-20 11:08:47.357788,161609152,RELAY_PIN6,-1,-1
258,2023-01-20 11:08:47.357820,161609186,LGR_ENABLE,0,0
259,2023-01-20 11:08:47.357852,161609220,COMPASS_OFS_X,-236.4141,0
260,2023-01-20 11:08:47.357932,161609304,COMPASS_OFS_Y,6.628765,0
261,2023-01-20 11:08:47.357963,161609336,COMPASS_OFS_Z,-63.54173,0
262,2023-01-20 11:08:47.357992,161609367,COMPASS_DEC,0.09971547,0
263,2023-01-20 11:08:47.359846,161611318,COMPASS_DEC,0.09971547,0
264,2023-01-20 11:08:47.359876,161611350,COMPASS_LEARN,0,0
265,2023-01-20 11:08:47.359906,161611382,COMPASS_USE,1,1
266,2023-01-20 11:08:47.359938,161611415,COMPASS_AUTODEC,1,1
267,2023-01-20 11:08:47.359971,161611450,COMPASS_MOTCT,0,0
268,2023-01-20 11:08:47.360013,161611494,COMPASS_MOT_X,0,0
269,2023-01-20 11:08:47.360060,161611544,COMPASS_MOT_Y,0,0
270,2023-01-20 11:08:47.360095,161611580,COMPASS_MOT_Z,0,0
271,2023-01-20 11:08:47.360129,161611616,COMPASS_ORIENT,0,0
272,2023-01-20 11:08:47.360163,161611652,COMPASS_EXTERNAL,1,0
273,2023-01-20 11:08:47.360205,161611696,COMPASS_OFS2_X,0,0
274,2023-01-20 11:08:47.360249,161611742,COMPASS_OFS2_Y,0,0
275,2023-01-20 11:08:47.360288,161611784,COMPASS_OFS2_Z,0,0
276,2023-01-20 11:08:47.360331,161611829,COMPASS_MOT2_X,0,0
277,2023-01-20 11:08:47.360420,161611922,COMPASS_MOT2_Y,0,0
278,2023-01-20 11:08:47.360456,161611960,COMPASS_MOT2_Z,0,0
279,2023-01-20 11:08:47.360500,161612007,COMPASS_OFS3_X,0,0
280,2023-01-20 11:08:47.360537,161612046,COMPASS_OFS3_Y,0,0
281,2023-01-20 11:08:47.360578,161612089,COMPASS_OFS3_Z,0,0
282,2023-01-20 11:08:47.360624,161612137,COMPASS_MOT3_X,0,0
283,2023-01-20 11:08:47.360662,161612177,COMPASS_MOT3_Y,0,0
284,2023-01-20 11:08:47.360700,161612217,COMPASS_MOT3_Z,0,0
285,2023-01-20 11:08:47.360790,161612312,COMPASS_DEV_ID,466433,0
286,2023-01-20 11:08:47.361890,161613470,COMPASS_DEV_ID,466433,0
287,2023-01-20 11:08:47.361929,161613511,COMPASS_DEV_ID2,0,0
288,2023-01-20 11:08:47.361982,161613567,COMPASS_DEV_ID3,0,0
289,2023-01-20 11:08:47.362021,161613608,COMPASS_USE2,1,1
290,2023-01-20 11:08:47.362062,161613651,COMPASS_ORIENT2,0,0
291,2023-01-20 11:08:47.362103,161613694,COMPASS_EXTERN2,0,0
292,2023-01-20 11:08:47.362156,161613750,COMPASS_USE3,1,1
293,2023-01-20 11:08:47.362198,161613794,COMPASS_ORIENT3,0,0
294,2023-01-20 11:08:47.362245,161613844,COMPASS_EXTERN3,0,0
295,2023-01-20 11:08:47.362353,161613957,COMPASS_DIA_X,1.010122,1
296,2023-01-20 11:08:47.362397,161614004,COMPASS_DIA_Y,0.9903072,1
297,2023-01-20 11:08:47.362446,161614055,COMPASS_DIA_Z,1.01222,1
298,2023-01-20 11:08:47.362502,161614114,COMPASS_ODI_X,-0.01555343,0
299,2023-01-20 11:08:47.362546,161614161,COMPASS_ODI_Y,0.01945507,0
300,2023-01-20 11:08:47.362592,161614209,COMPASS_ODI_Z,0.02003503,0
301,2023-01-20 11:08:47.362700,161614323,COMPASS_DIA2_X,1,1
302,2023-01-20 11:08:47.362746,161614371,COMPASS_DIA2_Y,1,1
303,2023-01-20 11:08:47.362792,161614419,COMPASS_DIA2_Z,1,1
304,2023-01-20 11:08:47.362850,161614481,COMPASS_ODI2_X,0,0
305,2023-01-20 11:08:47.364217,161615919,COMPASS_ODI2_X,0,0
306,2023-01-20 11:08:47.364263,161615968,COMPASS_ODI2_Y,0,0
307,2023-01-20 11:08:47.364314,161616021,COMPASS_ODI2_Z,0,0
308,2023-01-20 11:08:47.364373,161616084,COMPASS_DIA3_X,1,1
309,2023-01-20 11:08:47.364421,161616134,COMPASS_DIA3_Y,1,1
310,2023-01-20 11:08:47.364467,161616183,COMPASS_DIA3_Z,1,1
311,2023-01-20 11:08:47.364529,161616248,COMPASS_ODI3_X,0,0
312,2023-01-20 11:08:47.364627,161616351,COMPASS_ODI3_Y,0,0
313,2023-01-20 11:08:47.364675,161616401,COMPASS_ODI3_Z,0,0
314,2023-01-20 11:08:47.364722,161616451,COMPASS_CAL_FIT,16,16
315,2023-01-20 11:08:47.364770,161616502,COMPASS_OFFS_MAX,1800,1800
316,2023-01-20 11:08:47.364826,161616561,COMPASS_PMOT_EN,0,0
317,2023-01-20 11:08:47.364895,161616633,COMPASS_TYPEMASK,0,0
318,2023-01-20 11:08:47.364951,161616692,COMPASS_FLTR_RNG,0,0
319,2023-01-20 11:08:47.365016,161616760,COMPASS_AUTO_ROT,2,2
320,2023-01-20 11:08:47.365078,161616826,COMPASS_PRIO1_ID,466433,0
321,2023-01-20 11:08:47.376112,161628441,COMPASS_PRIO2_ID,0,0
322,2023-01-20 11:08:47.376174,161628506,COMPASS_PRIO3_ID,0,0
323,2023-01-20 11:08:47.376234,161628569,COMPASS_ENABLE,1,1
324,2023-01-20 11:08:47.376294,161628632,COMPASS_SCALE,1.062747,0
325,2023-01-20 11:08:47.376360,161628702,COMPASS_SCALE2,0,0
326,2023-01-20 11:08:47.376422,161628767,COMPASS_SCALE3,0,0
327,2023-01-20 11:08:47.376494,161628843,COMPASS_OPTIONS,0,0
328,2023-01-20 11:08:47.376626,161628981,COMPASS_DEV_ID4,0,0
329,2023-01-20 11:08:47.376691,161629050,COMPASS_DEV_ID5,0,0
330,2023-01-20 11:08:47.376755,161629117,COMPASS_DEV_ID6,0,0
331,2023-01-20 11:08:47.376822,161629188,COMPASS_DEV_ID7,0,0
332,2023-01-20 11:08:47.376891,161629261,COMPASS_DEV_ID8,0,0
333,2023-01-20 11:08:47.376995,161629370,INS_GYROFFS_X,0.003963228,0
334,2023-01-20 11:08:47.377025,161629402,INS_GYROFFS_Y,-0.005495302,0
335,2023-01-20 11:08:47.377055,161629433,INS_GYROFFS_Z,0.004820467,0
336,2023-01-20 11:08:47.378371,161630818,INS_GYROFFS_Z,0.004820467,0
337,2023-01-20 11:08:47.378430,161630881,INS_ACCSCAL_X,0.9986851,1
338,2023-01-20 11:08:47.378512,161630967,INS_ACCSCAL_Y,0.9968767,1
339,2023-01-20 11:08:47.378543,161631000,INS_ACCSCAL_Z,0.9873109,1
340,2023-01-20 11:08:47.378577,161631035,INS_ACCOFFS_X,0.1389707,0
341,2023-01-20 11:08:47.378608,161631068,INS_ACCOFFS_Y,-0.1729043,0
342,2023-01-20 11:08:47.378642,161631104,INS_ACCOFFS_Z,0.9466134,0
343,2023-01-20 11:08:47.378674,161631137,INS_GYRO_FILTER,40,20
344,2023-01-20 11:08:47.378709,161631174,INS_ACCEL_FILTER,10,20
345,2023-01-20 11:08:47.378742,161631209,INS_USE,1,1
346,2023-01-20 11:08:47.378774,161631243,INS_STILL_THRESH,2.5,2.5
347,2023-01-20 11:08:47.378858,161631331,INS_GYR_CAL,1,1
348,2023-01-20 11:08:47.378897,161631372,INS_TRIM_OPTION,1,1
349,2023-01-20 11:08:47.378932,161631409,INS_ACC_BODYFIX,2,2
350,2023-01-20 11:08:47.378980,161631460,INS_POS1_X,0,0
351,2023-01-20 11:08:47.379017,161631498,INS_POS1_Y,0,0
352,2023-01-20 11:08:47.379053,161631536,INS_POS1_Z,0,0
353,2023-01-20 11:08:47.379089,161631574,INS_GYR_ID,2162954,0
354,2023-01-20 11:08:47.379125,161631612,INS_ACC_ID,1245450,0
355,2023-01-20 11:08:47.379165,161631654,INS_FAST_SAMPLE,1,1
356,2023-01-20 11:08:47.379207,161631698,INS_LOG_BAT_CNT,1024,1024
357,2023-01-20 11:08:47.379252,161631746,INS_LOG_BAT_MASK,0,0
358,2023-01-20 11:08:47.379299,161631795,INS_LOG_BAT_OPT,0,0
359,2023-01-20 11:08:47.379342,161631841,INS_LOG_BAT_LGIN,20,20
361,2023-01-20 11:08:47.380937,161633519,INS_LOG_BAT_LGIN,20,20
362,2023-01-20 11:08:47.380984,161633569,INS_LOG_BAT_LGCT,32,32
363,2023-01-20 11:08:47.381028,161633615,INS_ENABLE_MASK,127,127
364,2023-01-20 11:08:47.381076,161633666,INS_HNTCH_ENABLE,0,0
365,2023-01-20 11:08:47.381135,161633728,INS_HNTC2_ENABLE,0,0
366,2023-01-20 11:08:47.381193,161633789,INS_GYRO_RATE,0,0
367,2023-01-20 11:08:47.381243,161633841,WPNAV_SPEED,700,1000
368,2023-01-20 11:08:47.381333,161633936,WPNAV_RADIUS,200,200
369,2023-01-20 11:08:47.381381,161633987,WPNAV_SPEED_UP,250,250
370,2023-01-20 11:08:47.381413,161634020,WPNAV_SPEED_DN,150,150
371,2023-01-20 11:08:47.381447,161634056,WPNAV_ACCEL,250,250
372,2023-01-20 11:08:47.381479,161634090,WPNAV_ACCEL_Z,100,100
373,2023-01-20 11:08:47.381512,161634125,WPNAV_RFND_USE,1,1
374,2023-01-20 11:08:47.381546,161634160,WPNAV_JERK,1,1
375,2023-01-20 11:08:47.381580,161634196,WPNAV_TER_MARGIN,10,10
376,2023-01-20 11:08:47.381616,161634234,LOIT_ANG_MAX,0,0
377,2023-01-20 11:08:47.381696,161634319,LOIT_SPEED,1250,1250
378,2023-01-20 11:08:47.381726,161634350,LOIT_ACC_MAX,500,500
379,2023-01-20 11:08:47.381762,161634388,LOIT_BRK_ACCEL,250,250
380,2023-01-20 11:08:47.381796,161634424,LOIT_BRK_JERK,500,500
381,2023-01-20 11:08:47.381829,161634458,LOIT_BRK_DELAY,1,1
382,2023-01-20 11:08:47.381861,161634492,CIRCLE_RADIUS,1000,1000
383,2023-01-20 11:08:47.383446,161636160,CIRCLE_RADIUS,1000,1000
384,2023-01-20 11:08:47.383475,161636191,CIRCLE_RATE,20,20
385,2023-01-20 11:08:47.383505,161636223,CIRCLE_OPTIONS,1,1
386,2023-01-20 11:08:47.383592,161636314,ATC_SLEW_YAW,6000,6000
387,2023-01-20 11:08:47.383625,161636349,ATC_ACCEL_Y_MAX,27000,27000
388,2023-01-20 11:08:47.383659,161636385,ATC_RATE_FF_ENAB,1,1
389,2023-01-20 11:08:47.383694,161636422,ATC_ACCEL_R_MAX,110000,110000
390,2023-01-20 11:08:47.383729,161636459,ATC_ACCEL_P_MAX,110000,110000
391,2023-01-20 11:08:47.383768,161636499,ATC_ANGLE_BOOST,1,1
392,2023-01-20 11:08:47.383810,161636544,ATC_ANG_RLL_P,4.5,4.5
393,2023-01-20 11:08:47.383852,161636588,ATC_ANG_PIT_P,4.5,4.5
394,2023-01-20 11:08:47.383896,161636634,ATC_ANG_YAW_P,4.5,4.5
395,2023-01-20 11:08:47.383944,161636685,ATC_ANG_LIM_TC,1,1
396,2023-01-20 11:08:47.383990,161636733,ATC_RATE_R_MAX,0,0
397,2023-01-20 11:08:47.384036,161636782,ATC_RATE_P_MAX,0,0
398,2023-01-20 11:08:47.384089,161636838,ATC_RATE_Y_MAX,0,0
399,2023-01-20 11:08:47.384198,161636952,ATC_INPUT_TC,0.15,0.15
400,2023-01-20 11:08:47.384264,161637022,ATC_RAT_RLL_P,0.135,0.135
401,2023-01-20 11:08:47.384319,161637079,ATC_RAT_RLL_I,0.135,0.135
402,2023-01-20 11:08:47.384370,161637133,ATC_RAT_RLL_D,0.0036,0.0036
403,2023-01-20 11:08:47.384424,161637190,ATC_RAT_RLL_FF,0,0
404,2023-01-20 11:08:47.385585,161638412,ATC_RAT_RLL_FF,0,0
405,2023-01-20 11:08:47.385642,161638472,ATC_RAT_RLL_IMAX,0.5,0.5
406,2023-01-20 11:08:47.385699,161638532,ATC_RAT_RLL_FLTT,20,20
407,2023-01-20 11:08:47.385752,161638588,ATC_RAT_RLL_FLTE,0,0
408,2023-01-20 11:08:47.385806,161638645,ATC_RAT_RLL_FLTD,20,20
409,2023-01-20 11:08:47.385861,161638703,ATC_RAT_RLL_SMAX,0,0
410,2023-01-20 11:08:47.385922,161638767,ATC_RAT_PIT_P,0.135,0.135
411,2023-01-20 11:08:47.385980,161638828,ATC_RAT_PIT_I,0.135,0.135
412,2023-01-20 11:08:47.386099,161638953,ATC_RAT_PIT_D,0.0036,0.0036
413,2023-01-20 11:08:47.386158,161639015,ATC_RAT_PIT_FF,0,0
414,2023-01-20 11:08:47.386237,161639098,ATC_RAT_PIT_IMAX,0.5,0.5
415,2023-01-20 11:08:47.386297,161639162,ATC_RAT_PIT_FLTT,20,20
416,2023-01-20 11:08:47.386358,161639226,ATC_RAT_PIT_FLTE,0,0
417,2023-01-20 11:08:47.386471,161639345,ATC_RAT_PIT_FLTD,20,20
418,2023-01-20 11:08:47.386534,161639411,ATC_RAT_PIT_SMAX,0,0
419,2023-01-20 11:08:47.387872,161640820,ATC_RAT_PIT_SMAX,0,0
420,2023-01-20 11:08:47.387997,161640951,ATC_RAT_YAW_P,0.18,0.18
421,2023-01-20 11:08:47.388066,161641024,ATC_RAT_YAW_I,0.018,0.018
422,2023-01-20 11:08:47.388147,161641109,ATC_RAT_YAW_D,0,0
423,2023-01-20 11:08:47.388214,161641180,ATC_RAT_YAW_FF,0,0
424,2023-01-20 11:08:47.388282,161641251,ATC_RAT_YAW_IMAX,0.5,0.5
425,2023-01-20 11:08:47.388401,161641376,ATC_RAT_YAW_FLTT,20,20
426,2023-01-20 11:08:47.388470,161641449,ATC_RAT_YAW_FLTE,2,2.5
427,2023-01-20 11:08:47.388539,161641522,ATC_RAT_YAW_FLTD,0,0
428,2023-01-20 11:08:47.388613,161641600,ATC_RAT_YAW_SMAX,0,0
429,2023-01-20 11:08:47.388686,161641676,ATC_THR_MIX_MIN,0.1,0.1
430,2023-01-20 11:08:47.388759,161641753,ATC_THR_MIX_MAX,0.5,0.5
431,2023-01-20 11:08:47.388832,161641830,ATC_THR_MIX_MAN,0.1,0.1
432,2023-01-20 11:08:47.390328,161643405,ATC_THR_MIX_MAN,0.1,0.1
433,2023-01-20 11:08:47.390384,161643464,PSC_POSZ_P,1,1
434,2023-01-20 11:08:47.390417,161643498,PSC_VELZ_P,5,5
435,2023-01-20 11:08:47.390449,161643532,PSC_VELZ_I,0,0
436,2023-01-20 11:08:47.390486,161643571,PSC_VELZ_IMAX,1000,1000
437,2023-01-20 11:08:47.390520,161643607,PSC_VELZ_FLTE,5,5
438,2023-01-20 11:08:47.390554,161643643,PSC_VELZ_D,0,0
439,2023-01-20 11:08:47.390589,161643680,PSC_VELZ_FLTD,5,5
440,2023-01-20 11:08:47.390625,161643718,PSC_VELZ_FF,0,0
441,2023-01-20 11:08:47.390664,161643758,PSC_ACCZ_P,0.5,0.5
442,2023-01-20 11:08:47.390703,161643800,PSC_ACCZ_I,1,1
443,2023-01-20 11:08:47.390746,161643845,PSC_ACCZ_D,0,0
444,2023-01-20 11:08:47.390847,161643951,PSC_ACCZ_FF,0,0
445,2023-01-20 11:08:47.390888,161643994,PSC_ACCZ_IMAX,800,800
446,2023-01-20 11:08:47.390929,161644038,PSC_ACCZ_FLTT,0,0
447,2023-01-20 11:08:47.390972,161644083,PSC_ACCZ_FLTE,20,20
448,2023-01-20 11:08:47.391034,161644148,PSC_ACCZ_FLTD,0,0
449,2023-01-20 11:08:47.391078,161644194,PSC_ACCZ_SMAX,0,0
450,2023-01-20 11:08:47.391125,161644244,PSC_POSXY_P,1,1
451,2023-01-20 11:08:47.391223,161644347,PSC_VELXY_P,2,2
452,2023-01-20 11:08:47.391278,161644405,PSC_VELXY_I,1,1
453,2023-01-20 11:08:47.392735,161645939,PSC_VELXY_I,1,1
454,2023-01-20 11:08:47.392801,161646008,PSC_VELXY_IMAX,1000,1000
455,2023-01-20 11:08:47.392857,161646067,PSC_VELXY_FLTE,5,5
456,2023-01-20 11:08:47.392921,161646134,PSC_VELXY_D,0.5,0.5
457,2023-01-20 11:08:47.392994,161646211,PSC_VELXY_FLTD,5,5
458,2023-01-20 11:08:47.393101,161646324,PSC_VELXY_FF,0,0
459,2023-01-20 11:08:47.393169,161646395,PSC_ANGLE_MAX,0,0
460,2023-01-20 11:08:47.393230,161646460,PSC_JERK_XY,5,5
461,2023-01-20 11:08:47.393295,161646528,PSC_JERK_Z,5,5
462,2023-01-20 11:08:47.393345,161646581,SR0_RAW_SENS,0,0
463,2023-01-20 11:08:47.393378,161646615,SR0_EXT_STAT,0,0
464,2023-01-20 11:08:47.393415,161646654,SR0_RC_CHAN,0,0
465,2023-01-20 11:08:47.393448,161646689,SR0_RAW_CTRL,0,0
466,2023-01-20 11:08:47.393479,161646722,SR0_POSITION,0,0
467,2023-01-20 11:08:47.393514,161646759,SR0_EXTRA1,0,0
468,2023-01-20 11:08:47.393551,161646797,SR0_EXTRA2,0,0
469,2023-01-20 11:08:47.393587,161646835,SR0_EXTRA3,0,0
470,2023-01-20 11:08:47.393681,161646934,SR0_PARAMS,0,0
471,2023-01-20 11:08:47.395351,161648692,SR0_PARAMS,0,0
472,2023-01-20 11:08:47.395388,161648731,SR0_ADSB,0,0
473,2023-01-20 11:08:47.395424,161648769,SR1_RAW_SENS,0,0
474,2023-01-20 11:08:47.395456,161648803,SR1_EXT_STAT,0,0
475,2023-01-20 11:08:47.395489,161648838,SR1_RC_CHAN,0,0
476,2023-01-20 11:08:47.395586,161648939,SR1_RAW_CTRL,0,0
477,2023-01-20 11:08:47.395627,161648983,SR1_POSITION,0,0
478,2023-01-20 11:08:47.395662,161649020,SR1_EXTRA1,0,0
