LineNo,UTC_Approx,TimeUS,Name,Value,Default
479,2023-01-20 11:08:47.395699,161649058,SR1_EXTRA2,0,0
480,2023-01-20 11:08:47.395736,161649097,SR1_EXTRA3,0,0
481,2023-01-20 11:08:47.395772,161649135,SR1_PARAMS,0,0
482,2023-01-20 11:08:47.395813,161649179,SR1_ADSB,0,0
483,2023-01-20 11:08:47.395864,161649232,SR2_RAW_SENS,2,0
484,2023-01-20 11:08:47.395947,161649319,SR2_EXT_STAT,2,0
485,2023-01-20 11:08:47.395979,161649353,SR2_RC_CHAN,2,0
486,2023-01-20 11:08:47.396010,161649386,SR2_RAW_CTRL,0,0
487,2023-01-20 11:08:47.396044,161649422,SR2_POSITION,3,0
488,2023-01-20 11:08:47.396083,161649463,SR2_EXTRA1,10,0
489,2023-01-20 11:08:47.396118,161649500,SR2_EXTRA2,10,0
490,2023-01-20 11:08:47.396155,161649539,SR2_EXTRA3,3,0
491,2023-01-20 11:08:47.396192,161649577,SR2_PARAMS,0,0
492,2023-01-20 11:08:47.396230,161649617,SR2_ADSB,0,0
493,2023-01-20 11:08:47.396263,161649652,SR3_RAW_SENS,0,0
494,2023-01-20 11:08:47.396295,161649686,SR3_EXT_STAT,0,0
495,2023-01-20 11:08:47.397491,161650945,SR3_EXT_STAT,0,0
496,2023-01-20 11:08:47.397535,161650991,SR3_RC_CHAN,0,0
497,2023-01-20 11:08:47.397566,161651024,SR3_RAW_CTRL,0,0
498,2023-01-20 11:08:47.397598,161651057,SR3_POSITION,0,0
499,2023-01-20 11:08:47.397630,161651091,SR3_EXTRA1,0,0
500,2023-01-20 11:08:47.397663,161651126,SR3_EXTRA2,0,0
501,2023-01-20 11:08:47.397700,161651165,SR3_EXTRA3,0,0
502,2023-01-20 11:08:47.397733,161651200,SR3_PARAMS,0,0
503,2023-01-20 11:08:47.397768,161651237,SR3_ADSB,0,0
504,2023-01-20 11:08:47.397863,161651336,SR4_RAW_SENS,0,0
505,2023-01-20 11:08:47.397892,161651367,SR4_EXT_STAT,0,0
506,2023-01-20 11:08:47.397922,161651398,SR4_RC_CHAN,0,0
507,2023-01-20 11:08:47.397957,161651435,SR4_RAW_CTRL,0,0
508,2023-01-20 11:08:47.397988,161651468,SR4_POSITION,0,0
509,2023-01-20 11:08:47.398020,161651502,SR4_EXTRA1,0,0
510,2023-01-20 11:08:47.398053,161651536,SR4_EXTRA2,0,0
511,2023-01-20 11:08:47.398086,161651571,SR4_EXTRA3,0,0
512,2023-01-20 11:08:47.398120,161651607,SR4_PARAMS,0,0
513,2023-01-20 11:08:47.398154,161651643,SR4_ADSB,0,0
514,2023-01-20 11:08:47.398187,161651678,AHRS_GPS_GAIN,1,1
515,2023-01-20 11:08:47.398221,161651713,AHRS_GPS_USE,1,1
516,2023-01-20 11:08:47.398251,161651745,AHRS_YAW_P,0.2,0.2
517,2023-01-20 11:08:47.398282,161651777,AHRS_RP_P,0.2,0.2
518,2023-01-20 11:08:47.398313,161651810,AHRS_WIND_MAX,0,0
519,2023-01-20 11:08:47.398350,161651849,AHRS_TRIM_X,0.01598733,0
520,2023-01-20 11:08:47.398439,161651943,AHRS_TRIM_Y,-0.00542287,0
523,2023-01-20 11:08:47.400137,161653730,AHRS_TRIM_Y,-0.00542287,0
524,2023-01-20 11:08:47.400170,161653765,AHRS_TRIM_Z,0,0
525,2023-01-20 11:08:47.400203,161653800,AHRS_ORIENTATION,0,0
526,2023-01-20 11:08:47.400237,161653835,AHRS_COMP_BETA,0.1,0.1
527,2023-01-20 11:08:47.400323,161653926,AHRS_GPS_MINSATS,6,6
528,2023-01-20 11:08:47.400362,161653967,AHRS_EKF_TYPE,3,3
529,2023-01-20 11:08:47.400407,161654014,MNT1_TYPE,0,0
530,2023-01-20 11:08:47.400445,161654054,MNT2_TYPE,0,0
531,2023-01-20 11:08:47.400483,161654094,LOG_BACKEND_TYPE,1,1
532,2023-01-20 11:08:47.400512,161654125,LOG_FILE_BUFSIZE,16,16
533,2023-01-20 11:08:47.400543,161654158,LOG_DISARMED,0,0
534,2023-01-20 11:08:47.400574,161654190,LOG_REPLAY,0,0
535,2023-01-20 11:08:47.400609,161654227,LOG_FILE_DSRMROT,0,0
536,2023-01-20 11:08:47.400689,161654311,LOG_MAV_BUFSIZE,8,8
537,2023-01-20 11:08:47.400722,161654346,LOG_FILE_TIMEOUT,5,5
538,2023-01-20 11:08:47.400770,161654397,LOG_FILE_MB_FREE,500,500
539,2023-01-20 11:08:47.400805,161654433,LOG_FILE_RATEMAX,0,0
540,2023-01-20 11:08:47.400840,161654470,LOG_MAV_RATEMAX,0,0
541,2023-01-20 11:08:47.400880,161654512,BATT_MONITOR,4,4
542,2023-01-20 11:08:47.400913,161654547,BATT_CAPACITY,6000,3300
543,2023-01-20 11:08:47.400947,161654583,BATT_SERIAL_NUM,-1,-1
544,2023-01-20 11:08:47.400982,161654620,BATT_LOW_TIMER,10,10
545,2023-01-20 11:08:47.401018,161654658,BATT_FS_VOLTSRC,0,0
546,2023-01-20 11:08:47.401055,161654696,BATT_LOW_VOLT,13.2,10.5
547,2023-01-20 11:08:47.401092,161654735,BATT_LOW_MAH,0,0
548,2023-01-20 11:08:47.402620,161656344,BATT_LOW_MAH,0,0
549,2023-01-20 11:08:47.402658,161656384,BATT_CRT_VOLT,0,0
550,2023-01-20 11:08:47.402710,161656439,BATT_CRT_MAH,0,0
551,2023-01-20 11:08:47.402752,161656483,BATT_FS_LOW_ACT,2,0
552,2023-01-20 11:08:47.402792,161656525,BATT_FS_CRT_ACT,0,0
553,2023-01-20 11:08:47.402832,161656567,BATT_ARM_VOLT,13,0
554,2023-01-20 11:08:47.404568,161658394,BATT_ARM_MAH,0,0
555,2023-01-20 11:08:47.404637,161658467,BATT_OPTIONS,0,0
556,2023-01-20 11:08:47.404682,161658514,BATT_VOLT_PIN,10,10
557,2023-01-20 11:08:47.404730,161658565,BATT_CURR_PIN,11,11
558,2023-01-20 11:08:47.404778,161658616,BATT_VOLT_MULT,11,11
559,2023-01-20 11:08:47.404825,161658665,BATT_AMP_PERVLT,31.7,31.7
560,2023-01-20 11:08:47.404876,161658718,BATT_AMP_OFFSET,0,0
561,2023-01-20 11:08:47.404928,161658773,BATT_VLT_OFFSET,0,0
562,2023-01-20 11:08:47.404982,161658830,BATT2_MONITOR,0,0
563,2023-01-20 11:08:47.405094,161658948,BATT3_MONITOR,0,0
564,2023-01-20 11:08:47.405170,161659028,BATT4_MONITOR,0,0
565,2023-01-20 11:08:47.405263,161659126,BATT5_MONITOR,0,0
566,2023-01-20 11:08:47.405364,161659232,BATT6_MONITOR,0,0
567,2023-01-20 11:08:47.405526,161659403,BATT7_MONITOR,0,0
568,2023-01-20 11:08:47.408127,161662141,BATT7_MONITOR,0,0
569,2023-01-20 11:08:47.408300,161662323,BATT8_MONITOR,0,0
570,2023-01-20 11:08:47.408455,161662486,BATT9_MONITOR,0,0
571,2023-01-20 11:08:47.408552,161662588,BRD_SAFETYENABLE,0,0
572,2023-01-20 11:08:47.408584,161662622,BRD_SERIAL_NUM,0,0
573,2023-01-20 11:08:47.408611,161662650,BRD_SAFETY_MASK,16368,16368
574,2023-01-20 11:08:47.408646,161662687,BRD_SAFETYOPTION,3,3
575,2023-01-20 11:08:47.408684,161662727,BRD_RTC_TYPES,1,1
576,2023-01-20 11:08:47.408719,161662764,BRD_RTC_TZ_MIN,0,0
577,2023-01-20 11:08:47.408758,161662805,BRD_SD_SLOWDOWN,0,0
578,2023-01-20 11:08:47.408794,161662843,BRD_OPTIONS,1,1
579,2023-01-20 11:08:47.408889,161662943,BRD_BOOT_DELAY,0,0
580,2023-01-20 11:08:47.408929,161662985,BRD_ALT_CONFIG,0,0
581,2023-01-20 11:08:47.408964,161663022,BARO1_GND_PRESS,92868.73,0
582,2023-01-20 11:08:47.408998,161663057,BARO_GND_TEMP,0,0
583,2023-01-20 11:08:47.409034,161663096,BARO_ALT_OFFSET,0,0
584,2023-01-20 11:08:47.409684,161663780,BARO_ALT_OFFSET,0,0
585,2023-01-20 11:08:47.409719,161663816,BARO_PRIMARY,0,0
586,2023-01-20 11:08:47.409753,161663852,BARO_EXT_BUS,-1,-1
587,2023-01-20 11:08:47.409839,161663943,BARO2_GND_PRESS,0,0
588,2023-01-20 11:08:47.409873,161663978,BARO3_GND_PRESS,0,0
589,2023-01-20 11:08:47.409909,161664017,BARO_FLTR_RNG,0,0
590,2023-01-20 11:08:47.409945,161664054,BARO_PROBE_EXT,0,0
591,2023-01-20 11:08:47.409993,161664105,BARO1_DEVID,357889,0
592,2023-01-20 11:08:47.410029,161664143,BARO2_DEVID,0,0
593,2023-01-20 11:08:47.410068,161664184,BARO3_DEVID,0,0
594,2023-01-20 11:08:47.410105,161664223,BARO_ALTERR_MAX,2000,2000
595,2023-01-20 11:08:47.410192,161664315,BARO_OPTIONS,0,0
596,2023-01-20 11:08:47.410234,161664359,GPS_TYPE,1,1
597,2023-01-20 11:08:47.410264,161664390,GPS_TYPE2,0,0
598,2023-01-20 11:08:47.410293,161664421,GPS_NAVFILTER,8,8
599,2023-01-20 11:08:47.410326,161664456,GPS_AUTO_SWITCH,1,1
600,2023-01-20 11:08:47.410359,161664490,GPS_MIN_DGPS,100,100
601,2023-01-20 11:08:47.410407,161664541,GPS_SBAS_MODE,2,2
602,2023-01-20 11:08:47.410440,161664576,GPS_MIN_ELEV,-100,-100
603,2023-01-20 11:08:47.410476,161664613,GPS_INJECT_TO,127,127
604,2023-01-20 11:08:47.410514,161664653,GPS_SBP_LOGMASK,-256,-256
605,2023-01-20 11:08:47.410549,161664690,GPS_RAW_DATA,0,0
606,2023-01-20 11:08:47.410587,161664730,GPS_GNSS_MODE,0,0
607,2023-01-20 11:08:47.410623,161664768,GPS_SAVE_CFG,2,2
608,2023-01-20 11:08:47.412150,161666375,GPS_SAVE_CFG,2,2
609,2023-01-20 11:08:47.412186,161666413,GPS_GNSS_MODE2,0,0
610,2023-01-20 11:08:47.412226,161666456,GPS_AUTO_CONFIG,1,1
611,2023-01-20 11:08:47.412268,161666500,GPS_RATE_MS,200,200
612,2023-01-20 11:08:47.412324,161666559,GPS_RATE_MS2,200,200
613,2023-01-20 11:08:47.412379,161666616,GPS_POS1_X,0,0
614,2023-01-20 11:08:47.412418,161666658,GPS_POS1_Y,0,0
615,2023-01-20 11:08:47.412461,161666703,GPS_POS1_Z,0,0
616,2023-01-20 11:08:47.412511,161666755,GPS_POS2_X,0,0
617,2023-01-20 11:08:47.412553,161666800,GPS_POS2_Y,0,0
618,2023-01-20 11:08:47.412594,161666843,GPS_POS2_Z,0,0
619,2023-01-20 11:08:47.412691,161666945,GPS_DELAY_MS,0,0
620,2023-01-20 11:08:47.412736,161666992,GPS_DELAY_MS2,0,0
621,2023-01-20 11:08:47.412777,161667036,GPS_BLEND_MASK,5,5
622,2023-01-20 11:08:47.412830,161667091,GPS_BLEND_TC,10,10
623,2023-01-20 11:08:47.412875,161667139,GPS_DRV_OPTIONS,0,0
624,2023-01-20 11:08:47.412924,161667190,GPS_COM_PORT,1,1
625,2023-01-20 11:08:47.412970,161667239,GPS_COM_PORT2,1,1
626,2023-01-20 11:08:47.413069,161667343,GPS_MB1_TYPE,0,0
627,2023-01-20 11:08:47.413123,161667400,GPS_MB2_TYPE,0,0
628,2023-01-20 11:08:47.414572,161668925,GPS_MB2_TYPE,0,0
629,2023-01-20 11:08:47.414626,161668982,GPS_PRIMARY,0,0
630,2023-01-20 11:08:47.414671,161669029,SCHED_DEBUG,0,0
631,2023-01-20 11:08:47.414702,161669062,SCHED_LOOP_RATE,400,400
632,2023-01-20 11:08:47.414734,161669095,SCHED_OPTIONS,0,0
633,2023-01-20 11:08:47.414778,161669142,AVOID_ENABLE,3,3
634,2023-01-20 11:08:47.414808,161669173,AVOID_ANGLE_MAX,1000,1000
635,2023-01-20 11:08:47.414838,161669205,AVOID_DIST_MAX,5,5
636,2023-01-20 11:08:47.414917,161669288,AVOID_MARGIN,2,2
637,2023-01-20 11:08:47.414951,161669324,AVOID_BEHAVE,0,0
638,2023-01-20 11:08:47.414984,161669358,AVOID_BACKUP_SPD,0.75,0.75
639,2023-01-20 11:08:47.415020,161669396,AVOID_ALT_MIN,0,0
640,2023-01-20 11:08:47.415056,161669435,AVOID_ACCEL_MAX,3,3
641,2023-01-20 11:08:47.415091,161669471,AVOID_BACKUP_DZ,0.1,0.1
642,2023-01-20 11:08:47.415132,161669514,RALLY_TOTAL,0,0
643,2023-01-20 11:08:47.415161,161669545,RALLY_LIMIT_KM,0.3,0.3
644,2023-01-20 11:08:47.415194,161669580,RALLY_INCL_HOME,1,1
645,2023-01-20 11:08:47.415239,161669627,MOT_YAW_HEADROOM,200,200
646,2023-01-20 11:08:47.415271,161669661,MOT_THST_EXPO,0.65,0.65
647,2023-01-20 11:08:47.415305,161669697,MOT_SPIN_MAX,0.95,0.95
648,2023-01-20 11:08:47.415337,161669730,MOT_BAT_VOLT_MAX,16.8,0
649,2023-01-20 11:08:47.415371,161669766,MOT_BAT_VOLT_MIN,13.2,0
650,2023-01-20 11:08:47.415403,161669800,MOT_BAT_CURR_MAX,0,0
651,2023-01-20 11:08:47.415437,161669835,MOT_PWM_TYPE,0,0
652,2023-01-20 11:08:47.415521,161669924,MOT_PWM_MIN,1000,1000
653,2023-01-20 11:08:47.417146,161671634,MOT_PWM_MIN,1000,1000
654,2023-01-20 11:08:47.417184,161671674,MOT_PWM_MAX,2000,2000
655,2023-01-20 11:08:47.417219,161671711,MOT_SPIN_MIN,0.15,0.15
656,2023-01-20 11:08:47.417254,161671748,MOT_SPIN_ARM,0.1,0.1
657,2023-01-20 11:08:47.417290,161671786,MOT_BAT_CURR_TC,5,5
658,2023-01-20 11:08:47.417327,161671825,MOT_THST_HOVER,0.3700503,0.35
659,2023-01-20 11:08:47.417415,161671918,MOT_HOVER_LEARN,2,2
660,2023-01-20 11:08:47.417457,161671962,MOT_SAFE_DISARM,0,0
661,2023-01-20 11:08:47.417497,161672004,MOT_SPOOL_TIME,0.5,0.5
662,2023-01-20 11:08:47.417537,161672046,MOT_BOOST_SCALE,0,0
663,2023-01-20 11:08:47.417578,161672089,MOT_BAT_IDX,0,0
664,2023-01-20 11:08:47.417626,161672140,MOT_SLEW_UP_TIME,0,0
665,2023-01-20 11:08:47.417668,161672184,MOT_SLEW_DN_TIME,0,0
666,2023-01-20 11:08:47.417715,161672233,MOT_SAFE_TIME,1,1
667,2023-01-20 11:08:47.417801,161672324,RCMAP_ROLL,1,1
668,2023-01-20 11:08:47.417830,161672355,RCMAP_PITCH,2,2
669,2023-01-20 11:08:47.417860,161672386,RCMAP_THROTTLE,3,3
670,2023-01-20 11:08:47.417891,161672419,RCMAP_YAW,4,4
699,2023-01-20 11:08:47.422324,161677085,EK3_ENABLE,1,1
700,2023-01-20 11:08:47.422354,161677116,EK3_VELNE_M_NSE,0.3,0.3
701,2023-01-20 11:08:47.422385,161677149,EK3_VELD_M_NSE,0.5,0.5
702,2023-01-20 11:08:47.422423,161677189,EK3_VEL_I_GATE,500,500
703,2023-01-20 11:08:47.422455,161677223,EK3_POSNE_M_NSE,0.5,0.5
704,2023-01-20 11:08:47.422538,161677310,EK3_POS_I_GATE,500,500
705,2023-01-20 11:08:47.422571,161677345,EK3_GLITCH_RAD,25,25
706,2023-01-20 11:08:47.422604,161677380,EK3_ALT_M_NSE,2,2
707,2023-01-20 11:08:47.422638,161677416,EK3_HGT_I_GATE,500,500
708,2023-01-20 11:08:47.422674,161677453,EK3_HGT_DELAY,60,60
709,2023-01-20 11:08:47.422709,161677490,EK3_MAG_M_NSE,0.05,0.05
710,2023-01-20 11:08:47.422745,161677528,EK3_MAG_CAL,3,3
711,2023-01-20 11:08:47.422786,161677571,EK3_MAG_I_GATE,300,300
712,2023-01-20 11:08:47.422823,161677610,EK3_EAS_M_NSE,1.4,1.4
713,2023-01-20 11:08:47.422861,161677650,EK3_EAS_I_GATE,400,400
714,2023-01-20 11:08:47.422900,161677691,EK3_RNG_M_NSE,0.5,0.5
715,2023-01-20 11:08:47.422939,161677732,EK3_RNG_I_GATE,500,500
716,2023-01-20 11:08:47.422994,161677790,EK3_MAX_FLOW,2.5,2.5
717,2023-01-20 11:08:47.423034,161677832,EK3_FLOW_M_NSE,0.25,0.25
718,2023-01-20 11:08:47.423131,161677934,EK3_FLOW_I_GATE,300,300
719,2023-01-20 11:08:47.423173,161677979,EK3_FLOW_DELAY,10,10
720,2023-01-20 11:08:47.423216,161678024,EK3_GYRO_P_NSE,0.015,0.015
721,2023-01-20 11:08:47.423259,161678069,EK3_ACC_P_NSE,0.35,0.35
722,2023-01-20 11:08:47.423955,161678802,EK3_ACC_P_NSE,0.35,0.35
723,2023-01-20 11:08:47.423999,161678848,EK3_GBIAS_P_NSE,0.001,0.001
724,2023-01-20 11:08:47.424095,161678949,EK3_ABIAS_P_NSE,0.003,0.003
725,2023-01-20 11:08:47.424144,161679001,EK3_WIND_P_NSE,0.2,0.2
726,2023-01-20 11:08:47.424190,161679049,EK3_WIND_PSCALE,1,1
727,2023-01-20 11:08:47.424236,161679098,EK3_GPS_CHECK,31,31
728,2023-01-20 11:08:47.424287,161679151,EK3_IMU_MASK,1,3
729,2023-01-20 11:08:47.424342,161679209,EK3_CHECK_SCALE,100,100
730,2023-01-20 11:08:47.424442,161679314,EK3_NOAID_M_NSE,10,10
731,2023-01-20 11:08:47.424490,161679365,EK3_BETA_MASK,0,0
732,2023-01-20 11:08:47.424539,161679417,EK3_YAW_M_NSE,0.5,0.5
733,2023-01-20 11:08:47.424590,161679470,EK3_YAW_I_GATE,300,300
734,2023-01-20 11:08:47.424640,161679523,EK3_TAU_OUTPUT,25,25
735,2023-01-20 11:08:47.424696,161679582,EK3_MAGE_P_NSE,0.001,0.001
736,2023-01-20 11:08:47.424747,161679636,EK3_MAGB_P_NSE,0.0001,0.0001
737,2023-01-20 11:08:47.424801,161679692,EK3_RNG_USE_HGT,-1,-1
738,2023-01-20 11:08:47.424854,161679748,EK3_TERR_GRAD,0.1,0.1
739,2023-01-20 11:08:47.424926,161679824,EK3_BCN_M_NSE,1,1
740,2023-01-20 11:08:47.426399,161681374,EK3_BCN_M_NSE,1,1
741,2023-01-20 11:08:47.426454,161681432,EK3_BCN_I_GTE,500,500
742,2023-01-20 11:08:47.426509,161681490,EK3_BCN_DELAY,50,50
743,2023-01-20 11:08:47.426569,161681553,EK3_RNG_USE_SPD,2,2
744,2023-01-20 11:08:47.426625,161681612,EK3_ACC_BIAS_LIM,1,1
745,2023-01-20 11:08:47.426683,161681673,EK3_MAG_MASK,0,0
746,2023-01-20 11:08:47.426740,161681733,EK3_OGN_HGT_MASK,0,0
747,2023-01-20 11:08:47.426802,161681799,EK3_VIS_VERR_MIN,0.1,0.1
748,2023-01-20 11:08:47.426928,161681931,EK3_VIS_VERR_MAX,0.9,0.9
749,2023-01-20 11:08:47.426988,161681994,EK3_WENC_VERR,0.1,0.1
750,2023-01-20 11:08:47.427052,161682062,EK3_FLOW_USE,1,1
751,2023-01-20 11:08:47.427113,161682126,EK3_HRT_FILT,2,2
752,2023-01-20 11:08:47.427183,161682200,EK3_MAG_EF_LIM,50,50
753,2023-01-20 11:08:47.427293,161682315,EK3_GSF_RUN_MASK,3,3
754,2023-01-20 11:08:47.427359,161682385,EK3_GSF_USE_MASK,3,3
755,2023-01-20 11:08:47.429037,161684151,EK3_GSF_USE_MASK,3,3
756,2023-01-20 11:08:47.429109,161684227,EK3_GSF_RST_MAX,2,2
757,2023-01-20 11:08:47.429224,161684348,EK3_ERR_THRESH,0.2,0.2
758,2023-01-20 11:08:47.429289,161684417,EK3_AFFINITY,0,0
759,2023-01-20 11:08:47.429361,161684492,EK3_SRC1_POSXY,3,3
760,2023-01-20 11:08:47.429434,161684569,EK3_SRC1_VELXY,3,3
761,2023-01-20 11:08:47.429511,161684650,EK3_SRC1_POSZ,1,1
762,2023-01-20 11:08:47.429585,161684728,EK3_SRC1_VELZ,3,3
763,2023-01-20 11:08:47.429660,161684807,EK3_SRC1_YAW,1,1
764,2023-01-20 11:08:47.429801,161684956,EK3_SRC2_POSXY,0,0
765,2023-01-20 11:08:47.429878,161685037,EK3_SRC2_VELXY,0,0
766,2023-01-20 11:08:47.429960,161685123,EK3_SRC2_POSZ,1,1
767,2023-01-20 11:08:47.431188,161686415,EK3_SRC2_POSZ,1,1
768,2023-01-20 11:08:47.431264,161686496,EK3_SRC2_VELZ,0,0
769,2023-01-20 11:08:47.431346,161686582,EK3_SRC2_YAW,0,0
770,2023-01-20 11:08:47.431424,161686664,EK3_SRC3_POSXY,0,0
771,2023-01-20 11:08:47.431504,161686748,EK3_SRC3_VELXY,0,0
772,2023-01-20 11:08:47.431584,161686832,EK3_SRC3_POSZ,1,1
773,2023-01-20 11:08:47.431734,161686990,EK3_SRC3_VELZ,0,0
774,2023-01-20 11:08:47.431820,161687081,EK3_SRC3_YAW,0,0
775,2023-01-20 11:08:47.431906,161687171,EK3_SRC_OPTIONS,1,1
776,2023-01-20 11:08:47.432043,161687315,EK3_DRAG_BCOEF_X,0,0
777,2023-01-20 11:08:47.432129,161687406,EK3_DRAG_BCOEF_Y,0,0
778,2023-01-20 11:08:47.433462,161688809,EK3_DRAG_BCOEF_Y,0,0
779,2023-01-20 11:08:47.433619,161688974,EK3_DRAG_M_NSE,0.5,0.5
780,2023-01-20 11:08:47.433702,161689062,EK3_DRAG_MCOEF,0,0
781,2023-01-20 11:08:47.433790,161689155,EK3_OGNM_TEST_SF,2,2
782,2023-01-20 11:08:47.435881,161691356,EK3_GND_EFF_DZ,4,4
783,2023-01-20 11:08:47.435970,161691449,EK3_PRIMARY,0,0
784,2023-01-20 11:08:47.436072,161691557,EK3_LOG_LEVEL,0,0
785,2023-01-20 11:08:47.436163,161691652,EK3_GPS_VACC_MAX,0,0
786,2023-01-20 11:08:47.436228,161691721,MIS_TOTAL,69,0
787,2023-01-20 11:08:47.436258,161691752,MIS_RESTART,0,0
788,2023-01-20 11:08:47.436288,161691784,MIS_OPTIONS,0,0
789,2023-01-20 11:08:47.436318,161691816,RSSI_TYPE,0,0
790,2023-01-20 11:08:47.436352,161691851,RNGFND1_TYPE,0,0
791,2023-01-20 11:08:47.436446,161691950,RNGFND2_TYPE,0,0
792,2023-01-20 11:08:47.436511,161692019,RNGFND3_TYPE,0,0
793,2023-01-20 11:08:47.436574,161692085,RNGFND4_TYPE,0,0
794,2023-01-20 11:08:47.436655,161692170,RNGFND5_TYPE,0,0
795,2023-01-20 11:08:47.436800,161692323,RNGFND6_TYPE,0,0
796,2023-01-20 11:08:47.438316,161693919,RNGFND6_TYPE,0,0
797,2023-01-20 11:08:47.438429,161694038,RNGFND7_TYPE,0,0
798,2023-01-20 11:08:47.438543,161694158,RNGFND8_TYPE,0,0
799,2023-01-20 11:08:47.438720,161694344,RNGFND9_TYPE,0,0
800,2023-01-20 11:08:47.438857,161694488,RNGFNDA_TYPE,0,0
801,2023-01-20 11:08:47.438953,161694589,TERRAIN_ENABLE,1,1
802,2023-01-20 11:08:47.438983,161694621,TERRAIN_SPACING,100,100
803,2023-01-20 11:08:47.439013,161694653,TERRAIN_OPTIONS,0,0
804,2023-01-20 11:08:47.439044,161694685,TERRAIN_MARGIN,0.05,0.05
805,2023-01-20 11:08:47.439080,161694723,TERRAIN_OFS_MAX,15,15
806,2023-01-20 11:08:47.439115,161694760,RPM1_TYPE,0,0
807,2023-01-20 11:08:47.439151,161694798,RPM2_TYPE,0,0
808,2023-01-20 11:08:47.439187,161694835,NTF_LED_BRIGHT,3,3
809,2023-01-20 11:08:47.440922,161696662,NTF_LED_BRIGHT,3,3
810,2023-01-20 11:08:47.440955,161696697,NTF_BUZZ_TYPES,1,1
811,2023-01-20 11:08:47.440986,161696729,NTF_LED_OVERRIDE,0,0
812,2023-01-20 11:08:47.441017,161696762,NTF_DISPLAY_TYPE,0,0
813,2023-01-20 11:08:47.441049,161696796,NTF_BUZZ_PIN,80,80
814,2023-01-20 11:08:47.441082,161696830,NTF_LED_TYPES,199,199
815,2023-01-20 11:08:47.441165,161696918,NTF_BUZZ_ON_LVL,1,1
816,2023-01-20 11:08:47.441200,161696954,NTF_BUZZ_VOLUME,100,100
817,2023-01-20 11:08:47.441237,161696994,NTF_LED_LEN,1,1
818,2023-01-20 11:08:47.441268,161697026,THROW_MOT_START,0,0
819,2023-01-20 11:08:47.441311,161697071,OSD_TYPE,1,1
820,2023-01-20 11:08:47.441340,161697102,OSD_CHAN,0,0
821,2023-01-20 11:08:47.441373,161697137,OSD1_ENABLE,1,0
822,2023-01-20 11:08:47.441408,161697173,OSD1_CHAN_MIN,900,900
823,2023-01-20 11:08:47.441443,161697210,OSD1_CHAN_MAX,2100,2100
824,2023-01-20 11:08:47.441540,161697312,OSD1_ALTITUDE_EN,1,0
825,2023-01-20 11:08:47.441580,161697354,OSD1_ALTITUDE_X,23,0
826,2023-01-20 11:08:47.441619,161697396,OSD1_ALTITUDE_Y,8,0
827,2023-01-20 11:08:47.441663,161697442,OSD1_BAT_VOLT_EN,1,0
828,2023-01-20 11:08:47.441707,161697488,OSD1_BAT_VOLT_X,24,0
829,2023-01-20 11:08:47.441756,161697540,OSD1_BAT_VOLT_Y,1,0
830,2023-01-20 11:08:47.441804,161697590,OSD1_RSSI_EN,1,0
831,2023-01-20 11:08:47.441851,161697640,OSD1_RSSI_X,1,0
832,2023-01-20 11:08:47.442945,161698791,OSD1_RSSI_X,1,0
833,2023-01-20 11:08:47.442993,161698842,OSD1_RSSI_Y,1,0
834,2023-01-20 11:08:47.443100,161698955,OSD1_CURRENT_EN,1,0
835,2023-01-20 11:08:47.443154,161699011,OSD1_CURRENT_X,25,0
836,2023-01-20 11:08:47.443207,161699067,OSD1_CURRENT_Y,2,0
837,2023-01-20 11:08:47.443285,161699149,OSD1_BATUSED_EN,1,0
